Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20011329650878906,345.0,0.0,0.0,0.0,0.0,76,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
2.046574354171753,1980.0,0.0,0.0,0.0,0.0,94,345.0,0.0,0.0,0.0,0.0,69,840.0,0.0,0.0,0.0,0.0,68
3.0435497760772705,1980.0,0.0,0.0,0.0,0.0,133,1980.0,0.0,0.0,0.0,0.0,91,1980.0,0.0,0.0,0.0,0.0,110
3.914724111557007,1980.0,0.0,0.0,0.0,0.0,131,1980.0,0.001,0.0,0.0,0.0,114,1980.0,0.0,0.0,0.0,0.0,110
4.72760534286499,1980.0,0.127,0.0,0.0,0.031,192,1980.0,0.013,0.0,0.0,0.003,170,1980.0,0.021,0.0,0.0,0.005,147
5.553168535232544,1980.0,0.037,0.0,0.0,0.009,142,1980.0,0.036,0.0,0.0,0.009,123,1980.0,0.023,0.0,0.0,0.006,115
6.365978002548218,1980.0,0.032,0.0,0.0,0.01,151,1980.0,0.032,0.0,0.0,0.01,128,1980.0,0.021,0.0,0.0,0.006,119
7.188587665557861,1980.0,0.004,0.0,0.0,0.001,158,1980.0,0.004,0.0,0.0,0.001,132,1980.0,0.013,0.0,0.0,0.004,125
8.00562596321106,1980.0,0.004,0.0,0.0,0.001,144,1980.0,0.004,0.0,0.0,0.001,129,1980.0,0.002,0.0,0.0,0.001,119
8.820507526397705,1980.0,0.0,0.0,0.0,0.0,149,1980.0,0.0,0.0,0.0,0.0,127,1980.0,0.0,0.0,0.0,0.0,119
9.636947393417358,1980.0,0.004,0.0,0.0,0.001,167,1980.0,0.059,0.0,0.0,0.017,147,1980.0,0.031,0.0,0.0,0.009,130
10.447088718414307,1980.0,0.056,0.0,0.0,0.016,184,1980.0,0.028,0.0,0.0,0.008,163,1980.0,0.03,0.0,0.0,0.008,140
11.257299423217773,1980.0,0.027,0.0,0.0,0.007,152,1980.0,0.027,0.0,0.0,0.007,128,1980.0,0.018,0.0,0.0,0.005,119
12.068833112716675,1980.0,0.002,0.0,0.0,0.001,135,1980.0,0.002,0.0,0.0,0.001,113,1980.0,0.001,0.0,0.0,0.0,110
12.891844987869263,1980.0,0.0,0.0,0.0,0.0,149,1980.0,0.0,0.0,0.0,0.0,128,1980.0,0.0,0.0,0.0,0.0,119
13.701137781143188,1980.0,0.004,0.0,0.0,0.001,143,1980.0,0.004,0.0,0.0,0.001,122,1980.0,0.002,0.0,0.0,0.001,115
14.517293930053711,1980.0,0.0,0.0,0.0,0.0,150,1980.0,0.0,0.0,0.0,0.0,129,1980.0,0.0,0.0,0.0,0.0,120
15.328382015228271,1980.0,0.007,0.0,0.0,0.002,152,1980.0,0.0,0.0,0.0,0.0,130,1980.0,0.0,0.0,0.0,0.0,120
16.14261221885681,1980.0,0.033,0.0,0.0,0.01,150,1980.0,0.056,0.0,0.0,0.016,129,1980.0,0.037,0.0,0.0,0.011,120
16.953500747680664,1980.0,0.06,0.0,0.0,0.017,167,1980.0,0.06,0.0,0.0,0.017,139,1980.0,0.02,0.0,0.0,0.006,130
