Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.2001640796661377,1530.0,0.0,0.0,0.0,0.0,73,1530.0,0.0,0.0,0.0,0.0,70,135.0,0.0,0.0,0.0,0.0,41
1.1409661769866943,1530.0,0.02,0.0,0.0,0.0,75,1530.0,0.018,0.0,0.0,0.0,72,1425.0,0.021,0.0,0.0,0.0,63
2.0754029750823975,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.019,0.0,0.0,0.0,72,1530.0,0.021,0.0,0.0,0.0,72
3.011594772338867,1530.0,0.021,0.0,0.0,0.0,74,1530.0,0.021,0.0,0.0,0.0,72,1530.0,0.02,0.0,0.0,0.0,71
3.94262433052063,1530.0,0.021,0.0,0.0,0.0,77,1530.0,0.021,0.0,0.0,0.0,74,1530.0,0.021,0.0,0.0,0.0,71
4.879340410232544,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.019,0.0,0.0,0.0,72,1530.0,0.014,0.0,0.0,0.0,71
5.810370445251465,1530.0,0.019,0.0,0.0,0.0,75,1530.0,0.021,0.0,0.0,0.0,72,1530.0,0.015,0.0,0.0,0.0,71
6.747251987457275,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.019,0.0,0.0,0.0,71,1530.0,0.019,0.0,0.0,0.0,71
7.679625988006592,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.019,0.0,0.0,0.0,72,1530.0,0.021,0.0,0.0,0.0,72
8.616190195083618,1530.0,0.021,0.0,0.0,0.0,75,1530.0,0.021,0.0,0.0,0.0,71,1530.0,0.021,0.0,0.0,0.0,70
9.546220302581787,1530.0,0.021,0.0,0.0,0.0,75,1530.0,0.021,0.0,0.0,0.0,72,1530.0,0.021,0.0,0.0,0.0,72
10.48260760307312,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.021,0.0,0.0,0.0,73,1530.0,0.015,0.0,0.0,0.0,72
11.41884970664978,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.022,0.0,0.0,0.0,72
12.354902982711792,1530.0,0.021,0.0,0.0,0.0,75,1530.0,0.021,0.0,0.0,0.0,73,1530.0,0.019,0.0,0.0,0.0,70
13.286045551300049,1530.0,0.021,0.0,0.0,0.0,75,1530.0,0.021,0.0,0.0,0.0,74,1530.0,0.021,0.0,0.0,0.0,72
14.22309422492981,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.019,0.0,0.0,0.0,71,1530.0,0.014,0.0,0.0,0.0,71
15.154893159866333,1530.0,0.019,0.0,0.0,0.0,75,1530.0,0.019,0.0,0.0,0.0,72,1530.0,0.014,0.0,0.0,0.0,72
16.090829610824585,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.019,0.0,0.0,0.0,71,1530.0,0.024,0.0,0.0,0.0,71
17.022298574447632,1530.0,0.019,0.0,0.0,0.0,75,1530.0,0.019,0.0,0.0,0.0,73,1530.0,0.022,0.0,0.0,0.0,72
17.959219217300415,1530.0,0.021,0.0,0.0,0.0,74,1530.0,0.021,0.0,0.0,0.0,72,1530.0,0.02,0.0,0.0,0.0,71
18.890604734420776,1530.0,0.021,0.0,0.0,0.0,76,1530.0,0.021,0.0,0.0,0.0,73,1530.0,0.019,0.0,0.0,0.0,71
19.827786445617676,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.019,0.0,0.0,0.0,72,1530.0,0.016,0.0,0.0,0.0,71
20.75830888748169,1530.0,0.019,0.0,0.0,0.0,76,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.014,0.0,0.0,0.0,72
21.69480013847351,1530.0,0.019,0.0,0.0,0.0,74,1530.0,0.018,0.0,0.0,0.0,72,1530.0,0.022,0.0,0.0,0.0,71
