Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20010662078857422,615.0,0.0,0.0,0.0,0.0,96,345.0,0.0,0.0,0.0,0.0,69
1.012596845626831,435.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,69
1.8241467475891113,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
2.6360387802124023,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
3.4465737342834473,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
4.256715297698975,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
5.067448616027832,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
5.894134044647217,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
7.25622820854187,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69
8.93919849395752,1980.0,0.0,0.0,0.0,0.0,88,1980.0,0.0,0.0,0.0,0.0,73
10.712015628814697,1980.0,0.0,0.0,0.0,0.0,136,1980.0,0.0,0.0,0.0,0.0,112
11.52287220954895,1980.0,0.003,0.0,0.001,0.0,238,1980.0,0.066,0.0,0.175,0.0,230
12.334120512008667,1980.0,0.268,0.0,0.515,0.0,609,1980.0,0.253,0.0,0.551,0.0,557
13.144140720367432,1980.0,0.28,0.0,0.542,0.0,578,1980.0,0.215,0.0,0.352,0.0,532
13.954517126083374,1980.0,0.252,0.0,0.551,0.0,638,1980.0,0.263,0.0,0.525,0.0,566
14.765265941619873,1980.0,0.28,0.0,0.545,0.0,595,1980.0,0.281,0.0,0.51,0.0,543
15.575871229171753,1980.0,0.254,0.0,0.551,0.0,611,1980.0,0.257,0.0,0.531,0.0,548
16.3864483833313,1980.0,0.281,0.0,0.527,0.0,544,1980.0,0.275,0.0,0.525,0.0,517
17.19694757461548,1980.0,0.0,0.0,0.0,0.0,152,1980.0,0.0,0.0,0.0,0.0,115
18.017767429351807,1980.0,0.0,0.0,0.0,0.0,146,1980.0,0.023,0.0,0.0,0.0,118
