Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.2001044750213623,345.0,0.0,0.0,0.0,0.0,71
1.0977275371551514,1980.0,0.0,0.0,0.0,0.0,86
2.021962881088257,1980.0,0.0,0.0,0.0,0.0,117
2.8776166439056396,1980.0,0.005,0.0,0.0,0.0,134
3.689948081970215,1980.0,0.2,0.0,0.0,0.049,267
4.537105083465576,1980.0,0.002,0.0,0.0,0.0,137
5.3721489906311035,1980.0,0.002,0.0,0.0,0.0,145
6.182602882385254,1980.0,0.507,0.0,0.0,0.144,464
6.9919843673706055,1980.0,0.506,0.0,0.0,0.143,575
7.801372051239014,1980.0,0.263,0.0,0.0,0.074,429
8.611910343170166,1980.0,0.052,0.0,0.0,0.016,246
