Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20012116432189941,780.0,0.0,0.0,0.0,0.0,107,795.0,0.0,0.0,0.0,0.0,94,570.0,0.0,0.0,0.0,0.0,70
1.0134871006011963,540.0,0.0,0.0,0.0,0.0,83,555.0,0.0,0.0,0.0,0.0,72,405.0,0.0,0.0,0.0,0.0,69
1.8241629600524902,375.0,0.0,0.0,0.0,0.0,81,375.0,0.0,0.0,0.0,0.0,71,345.0,0.0,0.0,0.0,0.0,68
2.937142848968506,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68
4.5219643115997314,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,70,810.0,0.0,0.0,0.0,0.0,71
5.332201957702637,1980.0,0.0,0.0,0.0,0.0,116,1980.0,0.0,0.0,0.0,0.0,84,1980.0,0.0,0.0,0.0,0.0,76
6.417078971862793,1980.0,0.0,0.0,0.0,0.0,141,1980.0,0.0,0.0,0.0,0.0,113,1980.0,0.0,0.0,0.0,0.0,111
7.228173494338989,1410.0,0.243,0.0,0.007,0.0,253,1635.0,0.209,0.0,0.005,0.0,219,1890.0,0.25,0.0,0.007,0.0,244
8.038196802139282,1725.0,0.549,0.0,0.02,0.0,400,1470.0,0.536,0.0,0.017,0.0,393,1485.0,0.512,0.0,0.017,0.0,384
8.847805261611938,1725.0,0.541,0.0,0.02,0.0,380,1740.0,0.545,0.0,0.018,0.0,372,1770.0,0.543,0.0,0.018,0.0,374
9.657201051712036,1395.0,0.533,0.0,0.02,0.0,395,1470.0,0.497,0.0,0.017,0.0,396,1470.0,0.504,0.0,0.016,0.0,390
10.4669029712677,1500.0,0.51,0.0,0.021,0.0,394,1875.0,0.517,0.0,0.017,0.0,394,1920.0,0.51,0.0,0.017,0.0,391
11.276334762573242,1965.0,0.503,0.0,0.019,0.0,339,1965.0,0.48,0.0,0.015,0.0,331,1965.0,0.512,0.0,0.017,0.0,326
12.086875677108765,1440.0,0.271,0.0,0.006,0.0,290,1515.0,0.102,0.0,0.003,0.0,268,1515.0,0.075,0.0,0.002,0.0,265
12.896412372589111,1365.0,0.709,0.0,0.02,0.0,399,1515.0,0.53,0.0,0.018,0.0,398,1575.0,0.54,0.0,0.017,0.0,394
13.706989765167236,1305.0,0.517,0.0,0.019,0.0,393,1425.0,0.532,0.0,0.018,0.0,387,1875.0,0.525,0.0,0.017,0.0,386
14.517284154891968,1485.0,0.542,0.0,0.019,0.0,394,1740.0,0.54,0.0,0.019,0.0,393,1545.0,0.497,0.0,0.016,0.0,395
15.334797382354736,1335.0,0.534,0.0,0.02,0.0,396,1455.0,0.528,0.0,0.018,0.0,399,1920.0,0.527,0.0,0.017,0.0,398
16.146865844726562,1965.0,0.503,0.0,0.019,0.0,339,1965.0,0.528,0.0,0.018,0.0,328,1965.0,0.509,0.0,0.017,0.0,327
16.957270622253418,1725.0,0.191,0.0,0.006,0.0,297,1755.0,0.134,0.0,0.004,0.0,270,1605.0,0.09,0.0,0.003,0.0,260
17.76691484451294,1305.0,0.527,0.0,0.019,0.0,399,1440.0,0.504,0.0,0.017,0.0,393,1515.0,0.536,0.0,0.017,0.0,390
18.57673168182373,1305.0,0.506,0.0,0.019,0.0,390,1410.0,0.539,0.0,0.018,0.0,394,1800.0,0.531,0.0,0.017,0.0,393
19.386388063430786,1665.0,0.543,0.0,0.019,0.0,394,1740.0,0.542,0.0,0.019,0.0,391,1605.0,0.519,0.0,0.018,0.0,388
20.195966720581055,1380.0,0.523,0.0,0.02,0.0,393,1425.0,0.52,0.0,0.018,0.0,390,1500.0,0.524,0.0,0.017,0.0,386
21.006465196609497,1965.0,0.5,0.0,0.019,0.0,356,1965.0,0.534,0.0,0.018,0.0,356,1965.0,0.527,0.0,0.017,0.0,357
21.817234992980957,1965.0,0.23,0.0,0.007,0.0,227,1980.0,0.23,0.0,0.007,0.0,201,1965.0,0.23,0.0,0.007,0.0,203
