Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20010614395141602,390.0,0.0,0.0,0.0,0.0,102
1.4497621059417725,345.0,0.0,0.0,0.0,0.0,82
2.9742560386657715,1980.0,0.522,0.0,0.001,0.071,242
3.784041404724121,1980.0,0.816,0.0,0.002,0.104,575
4.594137668609619,1980.0,0.815,0.0,0.002,0.103,578
5.403733730316162,1980.0,0.816,0.0,0.002,0.104,581
6.213162899017334,1980.0,0.819,0.0,0.002,0.101,582
7.022307872772217,1980.0,0.816,0.0,0.002,0.104,582
7.831167936325073,1980.0,0.819,0.0,0.002,0.103,584
8.640412092208862,1980.0,0.816,0.0,0.002,0.104,589
9.449016332626343,1980.0,0.816,0.0,0.002,0.104,590
10.258441925048828,1980.0,0.815,0.0,0.002,0.103,590
11.067759275436401,1980.0,0.817,0.0,0.002,0.104,590
11.877016067504883,1980.0,0.82,0.0,0.002,0.101,591
12.685878276824951,1980.0,0.816,0.0,0.002,0.104,591
13.512384176254272,1980.0,0.817,0.0,0.002,0.104,590
14.321026802062988,1980.0,0.816,0.0,0.002,0.103,592
15.129717111587524,1980.0,0.817,0.0,0.002,0.104,594
15.940392017364502,1980.0,0.816,0.0,0.002,0.102,594
16.74960207939148,1980.0,0.817,0.0,0.002,0.103,594
17.558502197265625,1980.0,0.82,0.0,0.002,0.1,592
18.36749505996704,1980.0,0.816,0.0,0.002,0.104,593
19.177377939224243,1980.0,0.82,0.0,0.002,0.102,594
19.986266136169434,1980.0,0.817,0.0,0.002,0.103,593
20.79522204399109,1980.0,0.817,0.0,0.002,0.103,594
21.604456424713135,1980.0,0.816,0.0,0.002,0.103,594
22.41322898864746,1980.0,0.817,0.0,0.002,0.103,596
23.2221736907959,1980.0,0.821,0.0,0.002,0.1,595
24.031601428985596,1980.0,0.817,0.0,0.002,0.104,596
24.840665102005005,1980.0,0.821,0.0,0.002,0.101,595
25.650280475616455,1980.0,0.817,0.0,0.002,0.103,596
26.46008801460266,1980.0,0.817,0.0,0.002,0.104,595
27.26965880393982,1980.0,0.817,0.0,0.002,0.103,595
28.07892632484436,1980.0,0.817,0.0,0.002,0.104,596
28.88796901702881,1980.0,0.817,0.0,0.002,0.103,596
29.699294567108154,1980.0,0.817,0.0,0.002,0.103,595
30.51168417930603,1980.0,0.821,0.0,0.002,0.1,596
31.321051120758057,1980.0,0.818,0.0,0.002,0.104,597
32.131834983825684,1980.0,0.821,0.0,0.002,0.101,597
32.94113063812256,1980.0,0.818,0.0,0.002,0.103,596
33.75131916999817,1980.0,0.818,0.0,0.002,0.104,597
34.56140613555908,1980.0,0.817,0.0,0.002,0.103,598
35.370293617248535,1980.0,0.817,0.0,0.002,0.104,597
36.17948031425476,1980.0,0.817,0.0,0.002,0.103,598
36.98868227005005,1980.0,0.818,0.0,0.002,0.103,502
