Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20009732246398926,390.0,0.0,0.0,0.0,0.0,104,405.0,0.0,0.0,0.0,0.0,91,360.0,0.0,0.0,0.0,0.0,68
1.013411045074463,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68
1.8244404792785645,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
2.6351256370544434,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
3.446138381958008,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
4.478720664978027,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
5.49794864654541,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
6.711315393447876,1965.0,0.0,0.0,0.0,0.0,88,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
7.525525331497192,1980.0,0.0,0.0,0.0,0.0,134,1980.0,0.0,0.0,0.0,0.0,94,1980.0,0.0,0.0,0.0,0.0,84
8.593403100967407,1980.0,0.001,0.0,0.0,0.0,142,1980.0,0.009,0.0,0.0,0.0,115,1980.0,0.001,0.0,0.0,0.0,117
9.40733027458191,1665.0,0.172,0.0,0.05,0.0,207,1905.0,0.144,0.0,0.042,0.0,194,1755.0,0.113,0.0,0.031,0.0,191
10.219372034072876,1770.0,0.114,0.0,0.028,0.0,224,1905.0,0.12,0.0,0.031,0.0,210,1815.0,0.105,0.0,0.027,0.0,201
11.030565023422241,1965.0,0.024,0.0,0.005,0.0,191,1980.0,0.017,0.0,0.003,0.0,167,1980.0,0.02,0.0,0.004,0.0,167
11.841885566711426,1875.0,0.082,0.0,0.018,0.0,183,1425.0,0.092,0.0,0.023,0.0,162,1935.0,0.079,0.0,0.017,0.0,157
12.653327703475952,1710.0,0.107,0.0,0.026,0.0,211,1890.0,0.108,0.0,0.029,0.0,195,1800.0,0.096,0.0,0.023,0.0,193
13.463311910629272,1530.0,0.111,0.0,0.028,0.0,214,1950.0,0.096,0.0,0.024,0.0,200,1890.0,0.096,0.0,0.024,0.0,196
14.273723363876343,1170.0,0.033,0.0,0.007,0.0,180,1635.0,0.024,0.0,0.005,0.0,154,1350.0,0.029,0.0,0.006,0.0,156
15.083308935165405,1275.0,0.114,0.0,0.034,0.0,206,1500.0,0.097,0.0,0.024,0.0,193,1365.0,0.106,0.0,0.03,0.0,187
15.892640113830566,1860.0,0.117,0.0,0.033,0.0,213,1935.0,0.108,0.0,0.026,0.0,188,1665.0,0.109,0.0,0.031,0.0,183
16.702693223953247,1965.0,0.036,0.0,0.008,0.0,189,1965.0,0.031,0.0,0.007,0.0,159,1980.0,0.017,0.0,0.003,0.0,159
17.514370679855347,1980.0,0.0,0.0,0.0,0.0,150,1980.0,0.0,0.0,0.0,0.0,121,1980.0,0.0,0.0,0.0,0.0,120
