Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20026612281799316,1410.0,0.02,0.0,0.0,0.0,109,210.0,0.0,0.0,0.0,0.0,55
1.373645305633545,1410.0,0.0,0.0,0.0,0.0,106,210.0,0.0,0.0,0.0,0.0,55
2.5499086380004883,285.0,0.0,0.0,0.0,0.0,68,210.0,0.0,0.0,0.0,0.0,55
3.8460075855255127,1410.0,0.0,0.0,0.0,0.0,105,1410.0,0.0,0.0,0.0,0.0,85
5.115520715713501,1410.0,0.039,0.0,0.0,0.0,254,1410.0,0.08,0.0,0.0,0.0,97
6.187567949295044,1305.0,0.591,0.0,0.0,0.0,335,1350.0,0.545,0.0,0.0,0.0,326
7.316466331481934,1215.0,0.499,0.0,0.0,0.0,303,1320.0,0.529,0.0,0.0,0.0,298
8.446439504623413,1215.0,0.521,0.0,0.0,0.0,306,1275.0,0.511,0.0,0.0,0.0,314
9.573625802993774,1290.0,0.543,0.0,0.0,0.0,307,1380.0,0.619,0.0,0.0,0.0,293
10.696747541427612,1380.0,0.558,0.0,0.0,0.0,272,1395.0,0.524,0.0,0.0,0.0,273
11.841357707977295,1275.0,0.578,0.0,0.0,0.0,311,1350.0,0.583,0.0,0.0,0.0,303
12.954156160354614,1260.0,0.507,0.0,0.0,0.0,324,1290.0,0.539,0.0,0.0,0.0,314
14.065971374511719,1215.0,0.557,0.0,0.0,0.0,239,1335.0,0.476,0.0,0.0,0.0,217
15.188035488128662,1290.0,0.537,0.0,0.0,0.0,305,1335.0,0.618,0.0,0.0,0.0,297
16.318645000457764,1365.0,0.411,0.0,0.0,0.0,338,1380.0,0.542,0.0,0.0,0.0,296
17.416181564331055,1380.0,0.596,0.0,0.0,0.0,292,1395.0,0.537,0.0,0.0,0.0,245
18.547332048416138,1290.0,0.559,0.0,0.0,0.0,327,1335.0,0.612,0.0,0.0,0.0,321
19.66084313392639,1230.0,0.53,0.0,0.0,0.0,315,1260.0,0.511,0.0,0.0,0.0,308
20.770736932754517,1215.0,0.515,0.0,0.0,0.0,244,1260.0,0.513,0.0,0.0,0.0,298
21.886520624160767,1275.0,0.551,0.0,0.0,0.0,313,1350.0,0.633,0.0,0.0,0.0,302
23.01852512359619,1350.0,0.562,0.0,0.0,0.0,281,1395.0,0.512,0.0,0.0,0.0,275
24.15716242790222,1365.0,0.574,0.0,0.0,0.0,271,1320.0,0.581,0.0,0.0,0.0,308
25.277559995651245,1260.0,0.512,0.0,0.0,0.0,335,1290.0,0.523,0.0,0.0,0.0,320
26.400640964508057,1260.0,0.527,0.0,0.0,0.0,300,1275.0,0.508,0.0,0.0,0.0,213
27.528787851333618,1380.0,0.0,0.0,0.0,0.0,256,1365.0,0.0,0.0,0.0,0.0,282
28.599390268325806,1350.0,0.343,0.0,0.0,0.0,259,1365.0,0.267,0.0,0.0,0.0,329
29.677316904067993,1380.0,0.592,0.0,0.0,0.0,295,1395.0,0.657,0.0,0.0,0.0,315
30.78856348991394,1380.0,0.561,0.0,0.0,0.0,284,1395.0,0.536,0.0,0.0,0.0,273
31.926780223846436,1260.0,0.579,0.0,0.0,0.0,324,1290.0,0.581,0.0,0.0,0.0,315
33.037858963012695,1260.0,0.515,0.0,0.0,0.0,311,1275.0,0.517,0.0,0.0,0.0,323
34.15818786621094,1260.0,0.521,0.0,0.0,0.0,310,1320.0,0.51,0.0,0.0,0.0,284
35.28477120399475,1335.0,0.553,0.0,0.0,0.0,269,1365.0,0.631,0.0,0.0,0.0,277
36.41353511810303,1380.0,0.547,0.0,0.0,0.0,202,1395.0,0.53,0.0,0.0,0.0,236
37.53332471847534,1290.0,0.587,0.0,0.0,0.0,345,1395.0,0.559,0.0,0.0,0.0,295
38.66082549095154,1230.0,0.514,0.0,0.0,0.0,323,1320.0,0.523,0.0,0.0,0.0,321
39.79221177101135,1395.0,0.0,0.0,0.0,0.0,94,1410.0,0.0,0.0,0.0,0.0,81
40.84497141838074,1365.0,0.0,0.0,0.0,0.0,97,1380.0,0.0,0.0,0.0,0.0,145
41.89993357658386,1410.0,0.02,0.0,0.0,0.0,111,1410.0,0.02,0.0,0.0,0.0,92
