Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20017361640930176,1530.0,0.0,0.0,0.0,0.0,79
1.1410903930664062,1530.0,0.0,0.0,0.0,0.0,78
2.082319736480713,1530.0,0.0,0.0,0.0,0.0,77
3.0177290439605713,1290.0,0.0,0.0,0.0,0.0,64
3.9593467712402344,1290.0,0.0,0.0,0.0,0.0,63
4.894457101821899,1290.0,0.0,0.0,0.0,0.0,63
5.83446478843689,1290.0,0.0,0.0,0.0,0.0,62
6.772359132766724,1290.0,0.0,0.0,0.0,0.0,63
7.712478160858154,1290.0,0.0,0.0,0.0,0.0,63
8.658427476882935,1290.0,0.0,0.0,0.0,0.0,63
9.60167908668518,1290.0,0.0,0.0,0.0,0.0,63
10.545213460922241,1290.0,0.0,0.0,0.0,0.0,63
11.489293575286865,1290.0,0.0,0.0,0.0,0.0,62
12.433840036392212,1290.0,0.0,0.0,0.0,0.0,61
13.371175527572632,1290.0,0.0,0.0,0.0,0.0,62
14.310879468917847,1290.0,0.0,0.0,0.0,0.0,61
15.246750354766846,1290.0,0.0,0.0,0.0,0.0,62
16.186763286590576,1290.0,0.0,0.0,0.0,0.0,62
17.135411262512207,1290.0,0.0,0.0,0.0,0.0,61
18.07466220855713,1290.0,0.0,0.0,0.0,0.0,62
19.017189979553223,1425.0,0.0,0.0,0.0,0.0,68
19.960795402526855,1425.0,0.0,0.0,0.0,0.0,68
20.90500044822693,1425.0,0.0,0.0,0.0,0.0,68
21.84973168373108,1425.0,0.0,0.0,0.0,0.0,68
22.792816877365112,1425.0,0.0,0.0,0.0,0.0,68
23.73770523071289,1425.0,0.0,0.0,0.0,0.0,67
24.675527572631836,1425.0,0.0,0.0,0.0,0.0,68
25.63544511795044,1530.0,0.0,0.0,0.0,0.0,74
