power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,36.514740705490105,runtime,545.0,1980.0,0.8169230769230769,545.0,1980.0,0.8169230769230769
800,2,22.816626787185672,runtime,392.61538461538464,1562.3076923076924,0.6976153846153845,785.2307692307693,3124.6153846153848,1.395230769230769
800,3,21.6975691318512,runtime,263.97435897435895,1230.7692307692307,0.5184871794871795,791.9230769230769,3692.3076923076924,1.5554615384615385
800,4,24.673083066940308,runtime,196.01923076923075,998.6538461538462,0.3201346153846154,784.076923076923,3994.6153846153848,1.2805384615384616
900,1,36.40554308891296,runtime,551.6923076923077,1980.0,0.8313076923076925,551.6923076923077,1980.0,0.8313076923076925
900,2,22.411689281463623,runtime,438.38461538461536,1827.6923076923076,0.7174230769230769,876.7692307692307,3655.3846153846152,1.4348461538461539
900,3,21.534262657165527,runtime,292.43589743589746,1377.3076923076924,0.5573846153846153,877.3076923076924,4131.923076923077,1.6721538461538459
900,4,21.58995246887207,runtime,221.9230769230769,1085.7692307692307,0.4038269230769231,887.6923076923076,4343.076923076923,1.6153076923076923
1000,1,37.094592571258545,runtime,550.7692307692307,1980.0,0.8174615384615385,550.7692307692307,1980.0,0.8174615384615385
1000,2,25.07932829856873,runtime,479.1538461538462,1977.6923076923076,0.7287307692307692,958.3076923076924,3955.3846153846152,1.4574615384615384
1000,3,19.56069231033325,runtime,330.3333333333333,1473.846153846154,0.5877948717948717,991.0,4421.538461538462,1.763384615384615
1000,4,19.07548975944519,runtime,241.40384615384613,1220.769230769231,0.4418076923076923,965.6153846153845,4883.076923076924,1.7672307692307692
1200,1,36.485830545425415,runtime,524.4615384615385,1980.0,0.7587692307692309,524.4615384615385,1980.0,0.7587692307692309
1200,2,21.90348744392395,runtime,484.03846153846155,1980.0,0.7318461538461538,968.0769230769231,3960.0,1.4636923076923076
1200,3,18.48874568939209,runtime,387.35897435897436,1871.923076923077,0.607153846153846,1162.076923076923,5615.7692307692305,1.8214615384615382
1200,4,16.757178783416748,runtime,296.9807692307692,1362.4038461538462,0.5495961538461539,1187.923076923077,5449.615384615385,2.1983846153846156
1400,1,36.47183585166931,runtime,525.3076923076923,1980.0,0.7578461538461538,525.3076923076923,1980.0,0.7578461538461538
1400,2,21.96256375312805,runtime,482.5,1980.0,0.7290384615384615,965.0,3960.0,1.458076923076923
1400,3,18.57499623298645,runtime,428.2307692307692,1980.0,0.6181282051282052,1284.6923076923076,5940.0,1.8543846153846157
1400,4,18.85929107666016,runtime,344.0576923076923,1664.4230769230767,0.5727115384615384,1376.2307692307693,6657.692307692307,2.2908461538461538
1600,1,36.309542894363396,runtime,545.6153846153846,1980.0,0.816846153846154,545.6153846153846,1980.0,0.816846153846154
1600,2,21.422914028167728,runtime,482.6923076923077,1980.0,0.7280384615384615,965.3846153846154,3960.0,1.456076923076923
1600,3,20.24596691131592,runtime,428.9230769230769,1980.0,0.6174102564102565,1286.7692307692307,5940.0,1.8522307692307693
1600,4,15.84210968017578,runtime,392.4038461538462,1915.6730769230771,0.5861538461538461,1569.6153846153848,7662.6923076923085,2.3446153846153845
2000,1,36.370692253112786,runtime,545.9230769230769,1980.0,0.8170769230769233,545.9230769230769,1980.0,0.8170769230769233
2000,2,21.71706604957581,runtime,493.4230769230769,1980.0,0.7314615384615384,986.8461538461538,3960.0,1.4629230769230768
2000,3,18.53150963783264,runtime,418.02564102564105,1980.0,0.6066410256410256,1254.076923076923,5940.0,1.819923076923077
2000,4,18.34270977973938,runtime,414.40384615384613,1980.0,0.5875384615384616,1657.6153846153845,7920.0,2.3501538461538463
