power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,140.4722385406494,runtime,147.15384615384616,1980.0,0.028000000000000008,147.15384615384616,1980.0,0.028000000000000008
800,2,76.75191235542296,runtime,138.5769230769231,1980.0,0.023692307692307693,277.1538461538462,3960.0,0.047384615384615386
800,3,56.63957214355469,runtime,134.46153846153845,1980.0,0.022025641025641026,403.38461538461536,5940.0,0.06607692307692307
800,4,43.07517218589783,runtime,135.53846153846155,1980.0,0.02221153846153846,542.1538461538462,7920.0,0.08884615384615384
900,1,140.30455780029294,runtime,143.53846153846155,1980.0,0.0276923076923077,143.53846153846155,1980.0,0.0276923076923077
900,2,76.17245626449584,runtime,139.1153846153846,1980.0,0.02396153846153846,278.2307692307692,3960.0,0.04792307692307692
900,3,56.63470435142517,runtime,134.76923076923077,1980.0,0.022076923076923077,404.3076923076923,5940.0,0.06623076923076923
900,4,43.11347579956055,runtime,135.71153846153845,1980.0,0.022192307692307692,542.8461538461538,7920.0,0.08876923076923077
1000,1,140.4774363040924,runtime,143.84615384615384,1980.0,0.027923076923076932,143.84615384615384,1980.0,0.027923076923076932
1000,2,76.25632238388063,runtime,139.03846153846155,1980.0,0.024,278.0769230769231,3960.0,0.048
1000,3,56.69567489624024,runtime,135.12820512820514,1980.0,0.021435897435897435,405.3846153846154,5940.0,0.0643076923076923
1000,4,42.99469208717346,runtime,135.21153846153845,1980.0,0.021461538461538462,540.8461538461538,7920.0,0.08584615384615385
1200,1,140.4848825931549,runtime,143.07692307692307,1980.0,0.027307692307692314,143.07692307692307,1980.0,0.027307692307692314
1200,2,76.07668709754944,runtime,139.0769230769231,1980.0,0.024,278.1538461538462,3960.0,0.048
1200,3,56.68588948249817,runtime,134.74358974358972,1980.0,0.02197435897435897,404.23076923076917,5940.0,0.06592307692307692
1200,4,43.21053004264832,runtime,134.96153846153845,1980.0,0.021480769230769227,539.8461538461538,7920.0,0.08592307692307691
1400,1,140.31650042533877,runtime,142.92307692307693,1980.0,0.027307692307692314,142.92307692307693,1980.0,0.027307692307692314
1400,2,76.65713858604431,runtime,139.0,1980.0,0.02376923076923077,278.0,3960.0,0.04753846153846154
1400,3,56.70656442642212,runtime,135.17948717948718,1980.0,0.021487179487179486,405.53846153846155,5940.0,0.06446153846153846
1400,4,42.998230934143066,runtime,135.1346153846154,1980.0,0.021634615384615384,540.5384615384615,7920.0,0.08653846153846154
1600,1,140.41931128501892,runtime,143.6153846153846,1980.0,0.02815384615384616,143.6153846153846,1980.0,0.02815384615384616
1600,2,76.81516027450563,runtime,138.9230769230769,1980.0,0.023692307692307693,277.8461538461538,3960.0,0.047384615384615386
1600,3,56.72498321533203,runtime,134.64102564102564,1980.0,0.022179487179487176,403.9230769230769,5940.0,0.06653846153846153
1600,4,43.02648711204529,runtime,136.1153846153846,1980.0,0.022365384615384613,544.4615384615385,7920.0,0.08946153846153845
2000,1,140.4535858631134,runtime,143.3846153846154,1980.0,0.027846153846153854,143.3846153846154,1980.0,0.027846153846153854
2000,2,76.07291889190674,runtime,139.03846153846155,1980.0,0.024,278.0769230769231,3960.0,0.048
2000,3,56.55098581314087,runtime,135.46153846153845,1980.0,0.021076923076923076,406.38461538461536,5940.0,0.06323076923076923
2000,4,42.99996304512024,runtime,136.0,1980.0,0.022250000000000002,544.0,7920.0,0.08900000000000001
