Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W),GPU3_SM_Clock (MHz),GPU3_DRAM_Active,GPU3_FP16_Active,GPU3_FP32_Active,GPU3_FP64_Active,GPU3_Power (W)
0.20026373863220215,1410.0,0.0,0.0,0.0,0.0,103,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,75,210.0,0.0,0.0,0.0,0.0,54
1.439474105834961,1410.0,0.0,0.0,0.0,0.0,102,1410.0,0.0,0.0,0.0,0.0,89,1410.0,0.0,0.0,0.0,0.004,75,1410.0,0.001,0.0,0.0,0.034,77
3.0376429557800293,1410.0,0.0,0.0,0.0,0.083,151,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,123
4.094996929168701,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,129,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,131
5.149558067321777,1410.0,0.0,0.0,0.0,0.083,144,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,124
6.206636190414429,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,127,1410.0,0.0,0.0,0.0,0.083,128
7.262455701828003,1410.0,0.0,0.0,0.0,0.083,146,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,118,1410.0,0.0,0.0,0.0,0.083,127
8.321426153182983,1410.0,0.0,0.0,0.0,0.083,146,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.083,125,1410.0,0.0,0.0,0.0,0.083,130
9.380598783493042,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,130,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,124
10.437357425689697,1410.0,0.0,0.0,0.0,0.083,144,1410.0,0.0,0.0,0.0,0.083,129,1410.0,0.0,0.0,0.0,0.083,127,1410.0,0.0,0.0,0.0,0.083,128
11.493704080581665,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.084,121,1410.0,0.0,0.0,0.0,0.084,126
12.546654462814331,1410.0,0.0,0.0,0.0,0.083,146,1410.0,0.0,0.0,0.0,0.083,129,1410.0,0.0,0.0,0.0,0.083,126,1410.0,0.0,0.0,0.0,0.083,127
13.601882457733154,1410.0,0.0,0.0,0.0,0.083,144,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,126
14.656528949737549,1410.0,0.0,0.0,0.0,0.083,144,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,119,1410.0,0.0,0.0,0.0,0.083,128
15.720771551132202,1410.0,0.0,0.0,0.0,0.083,144,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.083,121,1410.0,0.0,0.0,0.0,0.083,126
16.77646279335022,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.083,118,1410.0,0.0,0.0,0.0,0.083,129
17.834562063217163,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,130,1410.0,0.0,0.0,0.0,0.083,121,1410.0,0.0,0.0,0.0,0.083,128
18.88624930381775,1410.0,0.0,0.0,0.0,0.083,146,1410.0,0.0,0.0,0.0,0.083,129,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,131
19.943010091781616,1410.0,0.0,0.0,0.0,0.083,145,1410.0,0.0,0.0,0.0,0.083,131,1410.0,0.0,0.0,0.0,0.083,122,1410.0,0.0,0.0,0.0,0.083,126
20.99674701690674,1410.0,0.0,0.0,0.0,0.083,148,1410.0,0.0,0.0,0.0,0.083,129,1410.0,0.0,0.0,0.0,0.083,126,1410.0,0.0,0.0,0.0,0.083,130
22.053204774856567,1410.0,0.0,0.0,0.0,0.083,143,1410.0,0.0,0.0,0.0,0.083,130,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.084,128
23.10651421546936,1410.0,0.0,0.0,0.0,0.083,146,1410.0,0.0,0.0,0.0,0.083,128,1410.0,0.0,0.0,0.0,0.083,125,1410.0,0.0,0.0,0.0,0.083,130
24.157475471496582,1410.0,0.0,0.0,0.0,0.083,143,1410.0,0.0,0.0,0.0,0.083,132,1410.0,0.0,0.0,0.0,0.083,123,1410.0,0.0,0.0,0.0,0.083,126
25.216004371643066,1410.0,0.007,0.0,0.0,0.051,149,1410.0,0.013,0.0,0.0,0.023,95,1410.0,0.018,0.0,0.0,0.003,123,1410.0,0.02,0.0,0.0,0.0,125
