Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20009660720825195,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
1.0245740413665771,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69
2.081219434738159,345.0,0.0,0.0,0.0,0.0,80,840.0,0.0,0.0,0.0,0.0,69
3.6803910732269287,1980.0,0.0,0.0,0.0,0.0,91,1980.0,0.0,0.0,0.0,0.0,80
4.502667188644409,1365.0,0.755,0.0,0.0,0.038,309,1575.0,0.756,0.0,0.0,0.036,298
5.312567949295044,1350.0,0.691,0.0,0.0,0.042,346,1455.0,0.712,0.0,0.0,0.035,347
6.125245094299316,1350.0,0.632,0.0,0.0,0.046,346,1365.0,0.638,0.0,0.0,0.036,346
6.935640096664429,1290.0,0.699,0.0,0.0,0.042,345,1380.0,0.684,0.0,0.0,0.038,351
7.745652675628662,1095.0,0.746,0.0,0.0,0.039,345,1440.0,0.744,0.0,0.0,0.037,349
8.555094242095947,1140.0,0.748,0.0,0.0,0.039,346,1275.0,0.749,0.0,0.0,0.038,347
9.369697332382202,1335.0,0.731,0.0,0.0,0.04,348,1380.0,0.735,0.0,0.0,0.037,346
10.183539390563965,1320.0,0.658,0.0,0.0,0.045,348,1380.0,0.669,0.0,0.0,0.029,350
10.993264198303223,1305.0,0.678,0.0,0.0,0.045,349,1380.0,0.686,0.0,0.0,0.035,349
11.802983045578003,1230.0,0.685,0.0,0.0,0.043,348,1455.0,0.682,0.0,0.0,0.04,349
12.612541437149048,1215.0,0.739,0.0,0.0,0.04,348,1425.0,0.735,0.0,0.0,0.039,347
13.421916723251343,1155.0,0.735,0.0,0.0,0.041,346,1245.0,0.736,0.0,0.0,0.037,347
14.231517314910889,1305.0,0.726,0.0,0.0,0.041,349,1335.0,0.727,0.0,0.0,0.036,348
15.047780990600586,1275.0,0.704,0.0,0.0,0.043,348,1410.0,0.708,0.0,0.0,0.036,347
15.857205867767334,1275.0,0.715,0.0,0.0,0.041,349,1410.0,0.712,0.0,0.0,0.039,350
16.667192459106445,1230.0,0.727,0.0,0.0,0.041,348,1380.0,0.726,0.0,0.0,0.039,350
17.478389024734497,1230.0,0.73,0.0,0.0,0.041,349,1290.0,0.729,0.0,0.0,0.037,347
18.287360668182373,1260.0,0.721,0.0,0.0,0.041,348,1305.0,0.724,0.0,0.0,0.036,349
19.0968120098114,1275.0,0.709,0.0,0.0,0.042,349,1350.0,0.724,0.0,0.0,0.037,348
19.90628170967102,1290.0,0.701,0.0,0.0,0.044,347,1410.0,0.7,0.0,0.0,0.036,350
20.717357635498047,1200.0,0.716,0.0,0.0,0.042,348,1395.0,0.715,0.0,0.0,0.038,349
21.52778172492981,1215.0,0.727,0.0,0.0,0.041,349,1365.0,0.724,0.0,0.0,0.038,350
22.337230682373047,1230.0,0.733,0.0,0.0,0.04,350,1335.0,0.735,0.0,0.0,0.038,348
23.146732807159424,1215.0,0.717,0.0,0.0,0.041,348,1320.0,0.72,0.0,0.0,0.036,350
23.956093072891235,1275.0,0.716,0.0,0.0,0.042,350,1380.0,0.717,0.0,0.0,0.037,349
24.765501022338867,1275.0,0.712,0.0,0.0,0.041,351,1365.0,0.713,0.0,0.0,0.037,347
25.574874877929688,1830.0,0.716,0.0,0.0,0.041,338,1905.0,0.716,0.0,0.0,0.037,332
26.389440774917603,1980.0,0.009,0.0,0.0,0.0,179,1980.0,0.0,0.0,0.0,0.0,153
27.20004177093506,1980.0,0.0,0.0,0.0,0.0,147,1980.0,0.0,0.0,0.0,0.0,118
28.00937557220459,420.0,0.0,0.0,0.0,0.0,102,420.0,0.0,0.0,0.0,0.0,86
