Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20010066032409668,345.0,0.0,0.0,0.0,0.0,82
1.4536962509155273,345.0,0.0,0.0,0.0,0.0,81
2.9532358646392822,1980.0,0.083,0.0,0.0,0.004,206
3.763021230697632,1980.0,0.858,0.0,0.0,0.03,559
4.572969436645508,1980.0,0.858,0.0,0.0,0.03,564
5.38256311416626,1980.0,0.858,0.0,0.0,0.03,568
6.192079544067383,1980.0,0.858,0.0,0.0,0.03,571
7.001671075820923,1980.0,0.858,0.0,0.0,0.03,570
7.811367511749268,1980.0,0.858,0.0,0.0,0.03,571
8.620617151260376,1980.0,0.858,0.0,0.0,0.03,572
9.43003225326538,1980.0,0.858,0.0,0.0,0.03,572
10.239289283752441,1980.0,0.858,0.0,0.0,0.03,574
11.04886531829834,1980.0,0.858,0.0,0.0,0.03,575
11.85858678817749,1980.0,0.858,0.0,0.0,0.03,575
12.668044567108154,1980.0,0.858,0.0,0.0,0.03,575
13.477023124694824,1980.0,0.858,0.0,0.0,0.03,577
14.286663293838501,1980.0,0.858,0.0,0.0,0.03,575
15.096109390258789,1980.0,0.858,0.0,0.0,0.03,577
15.905606508255005,1980.0,0.858,0.0,0.0,0.03,577
16.715229749679565,1980.0,0.858,0.0,0.0,0.03,577
17.524752855300903,1980.0,0.858,0.0,0.0,0.03,577
18.334271669387817,1980.0,0.858,0.0,0.0,0.03,577
19.14367961883545,1980.0,0.858,0.0,0.0,0.03,577
19.953778505325317,1980.0,0.858,0.0,0.0,0.03,577
20.76333451271057,1980.0,0.858,0.0,0.0,0.03,577
21.57302761077881,1980.0,0.858,0.0,0.0,0.03,578
22.383038997650146,1980.0,0.858,0.0,0.0,0.03,578
23.19314479827881,1980.0,0.858,0.0,0.0,0.03,579
24.00287437438965,1980.0,0.858,0.0,0.0,0.03,579
24.812378883361816,1980.0,0.858,0.0,0.0,0.03,580
25.621752500534058,1980.0,0.858,0.0,0.0,0.03,580
26.431212186813354,1980.0,0.858,0.0,0.0,0.03,581
27.240630865097046,1980.0,0.858,0.0,0.0,0.03,579
28.050058603286743,1980.0,0.858,0.0,0.0,0.03,580
28.859456539154053,1980.0,0.858,0.0,0.0,0.03,581
29.66892671585083,1980.0,0.858,0.0,0.0,0.03,581
30.47828698158264,1980.0,0.858,0.0,0.0,0.03,580
31.287591457366943,1980.0,0.858,0.0,0.0,0.03,581
32.09696340560913,1980.0,0.858,0.0,0.0,0.03,581
32.90631079673767,1980.0,0.857,0.0,0.0,0.03,581
33.715418577194214,1980.0,0.858,0.0,0.0,0.03,582
34.52445578575134,1980.0,0.858,0.0,0.0,0.03,581
35.33393335342407,1980.0,0.858,0.0,0.0,0.03,582
36.143861532211304,1980.0,0.858,0.0,0.0,0.03,582
36.95310115814209,1980.0,0.858,0.0,0.0,0.03,582
37.76225829124451,1980.0,0.858,0.0,0.0,0.03,582
38.57185983657837,1980.0,0.858,0.0,0.0,0.03,583
39.384902477264404,1980.0,0.298,0.0,0.0,0.011,404
40.19453811645508,1980.0,0.0,0.0,0.0,0.0,153
41.004045486450195,495.0,0.0,0.0,0.0,0.0,130
