Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20016837120056152,1530.0,0.0,0.0,0.0,0.0,85,135.0,0.0,0.0,0.0,0.0,45
1.141047716140747,1530.0,0.0,0.0,0.0,0.0,84,135.0,0.0,0.0,0.0,0.0,45
2.0827527046203613,1530.0,0.0,0.0,0.0,0.0,83,135.0,0.0,0.0,0.0,0.0,44
3.0169007778167725,1530.0,0.0,0.0,0.0,0.0,84,135.0,0.0,0.0,0.0,0.0,45
3.958683490753174,1530.0,0.0,0.0,0.0,0.0,82,135.0,0.0,0.0,0.0,0.0,44
4.892419099807739,1530.0,0.0,0.0,0.0,0.0,83,135.0,0.0,0.0,0.0,0.0,45
5.834047079086304,1530.0,0.0,0.0,0.0,0.0,82,135.0,0.0,0.0,0.0,0.0,44
6.77005934715271,1507.0,0.331,0.0,0.0,0.0,298,1425.0,0.302,0.0,0.0,0.0,241
7.717473268508911,1492.0,0.234,0.0,0.0,0.0,273,1507.0,0.208,0.0,0.0,0.0,266
8.663416624069214,1507.0,0.512,0.0,0.0,0.0,154,1530.0,0.418,0.0,0.0,0.0,137
9.598483085632324,1507.0,0.346,0.0,0.0,0.0,298,1522.0,0.319,0.0,0.0,0.0,283
10.541440725326538,1470.0,0.233,0.0,0.0,0.0,264,1522.0,0.226,0.0,0.0,0.0,262
11.488000392913818,1500.0,0.231,0.0,0.0,0.0,291,1507.0,0.231,0.0,0.0,0.0,275
12.423691272735596,1530.0,0.353,0.0,0.0,0.0,254,1530.0,0.492,0.0,0.0,0.0,248
13.363603591918945,1507.0,0.0,0.0,0.0,0.0,80,1530.0,0.0,0.0,0.0,0.0,73
14.265136003494263,1507.0,0.212,0.0,0.0,0.0,279,1522.0,0.159,0.0,0.0,0.0,278
15.207617044448853,1530.0,0.422,0.0,0.0,0.0,239,1530.0,0.298,0.0,0.0,0.0,226
16.14994764328003,1507.0,0.556,0.0,0.0,0.0,282,1530.0,0.614,0.0,0.0,0.0,282
17.085533618927002,1530.0,0.448,0.0,0.0,0.0,265,1530.0,0.617,0.0,0.0,0.0,256
18.02877950668335,1530.0,0.637,0.0,0.0,0.0,261,1530.0,0.623,0.0,0.0,0.0,258
18.969944715499878,1530.0,0.231,0.0,0.0,0.0,305,1530.0,0.222,0.0,0.0,0.0,285
19.910686492919922,1530.0,0.0,0.0,0.0,0.0,82,1530.0,0.0,0.0,0.0,0.0,74
20.84985089302063,1485.0,0.0,0.0,0.0,0.0,79,1530.0,0.0,0.0,0.0,0.0,74
21.78636598587036,1522.0,0.546,0.0,0.0,0.0,154,1522.0,0.264,0.0,0.0,0.0,133
22.727842569351196,1507.0,0.462,0.0,0.0,0.0,256,1522.0,0.497,0.0,0.0,0.0,262
23.66455054283142,1522.0,0.515,0.0,0.0,0.0,302,1515.0,0.494,0.0,0.0,0.0,289
24.605530261993408,1492.0,0.346,0.0,0.0,0.0,229,1530.0,0.321,0.0,0.0,0.0,225
25.541959285736084,1522.0,0.529,0.0,0.0,0.0,209,1530.0,0.586,0.0,0.0,0.0,162
26.437773942947388,1477.0,0.54,0.0,0.0,0.0,283,1530.0,0.517,0.0,0.0,0.0,293
27.38017725944519,1507.0,0.0,0.0,0.0,0.0,84,1507.0,0.0,0.0,0.0,0.0,75
28.32076597213745,1485.0,0.0,0.0,0.0,0.0,79,1530.0,0.0,0.0,0.0,0.0,74
