Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20026326179504395,375.0,0.0,0.0,0.0,0.0,61,1410.0,0.0,0.0,0.0,0.0,75,210.0,0.0,0.0,0.0,0.0,52
1.546501636505127,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,84
3.028644323348999,1410.0,0.0,0.0,0.0,0.0,83,1410.0,0.0,0.0,0.0,0.0,75,1410.0,0.0,0.0,0.0,0.0,78
4.127095699310303,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,82
5.4809441566467285,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,76,1410.0,0.0,0.0,0.0,0.0,84
6.579310178756714,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,84
7.679487705230713,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,76,1410.0,0.0,0.0,0.0,0.0,84
8.784850597381592,1410.0,0.028,0.0,0.0,0.026,105,1410.0,0.028,0.0,0.0,0.026,104,1410.0,0.029,0.0,0.0,0.027,99
9.911438465118408,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,99,1410.0,0.028,0.0,0.0,0.026,94
11.040422439575195,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,101
12.176663398742676,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,99,1410.0,0.028,0.0,0.0,0.025,97
13.302708387374878,1410.0,0.029,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.025,99,1410.0,0.028,0.0,0.0,0.026,96
14.427573919296265,1410.0,0.027,0.0,0.0,0.024,111,1410.0,0.028,0.0,0.0,0.025,100,1410.0,0.024,0.0,0.0,0.022,96
15.549301862716675,1410.0,0.028,0.0,0.0,0.026,105,1410.0,0.028,0.0,0.0,0.026,103,1410.0,0.028,0.0,0.0,0.026,100
16.671173334121704,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,101,1410.0,0.028,0.0,0.0,0.027,97
17.804434537887573,1410.0,0.027,0.0,0.0,0.026,110,1410.0,0.027,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,101
18.933034420013428,1410.0,0.027,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.029,0.0,0.0,0.026,100
20.061687469482422,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.029,0.0,0.0,0.026,97
21.19063639640808,1410.0,0.014,0.0,0.0,0.016,106,1410.0,0.006,0.0,0.0,0.009,107,1410.0,0.015,0.0,0.0,0.026,97
22.31569743156433,1410.0,0.028,0.0,0.0,0.026,108,1410.0,0.028,0.0,0.0,0.026,103,1410.0,0.028,0.0,0.0,0.026,99
23.45662760734558,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.028,0.0,0.0,0.027,99
24.58304715156555,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.028,0.0,0.0,0.026,99
25.70893669128418,1410.0,0.028,0.0,0.0,0.025,110,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.029,0.0,0.0,0.026,101
26.8352267742157,1410.0,0.028,0.0,0.0,0.025,110,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.029,0.0,0.0,0.026,101
27.96465826034546,1410.0,0.021,0.0,0.0,0.026,108,1410.0,0.023,0.0,0.0,0.021,104,1410.0,0.029,0.0,0.0,0.027,100
29.090660095214844,1410.0,0.027,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,101,1410.0,0.028,0.0,0.0,0.027,98
30.217068672180176,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,99
31.344367742538452,1410.0,0.028,0.0,0.0,0.025,107,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.029,0.0,0.0,0.026,101
32.47237706184387,1410.0,0.027,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.029,0.0,0.0,0.026,101
33.59596133232117,1410.0,0.027,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.029,0.0,0.0,0.026,101
34.72732424736023,1410.0,0.028,0.0,0.0,0.026,108,1410.0,0.028,0.0,0.0,0.026,104,1410.0,0.028,0.0,0.0,0.026,98
35.861233711242676,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.027,0.0,0.0,0.025,100,1410.0,0.028,0.0,0.0,0.027,99
36.99394083023071,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,102
38.138328075408936,1410.0,0.027,0.0,0.0,0.025,110,1410.0,0.028,0.0,0.0,0.025,103,1410.0,0.029,0.0,0.0,0.026,99
39.262266397476196,1410.0,0.027,0.0,0.0,0.025,106,1410.0,0.028,0.0,0.0,0.025,103,1410.0,0.027,0.0,0.0,0.024,97
40.39261436462402,1410.0,0.027,0.0,0.0,0.025,109,1410.0,0.028,0.0,0.0,0.025,104,1410.0,0.029,0.0,0.0,0.026,100
41.52767634391785,1410.0,0.028,0.0,0.0,0.026,109,1410.0,0.028,0.0,0.0,0.026,104,1410.0,0.028,0.0,0.0,0.026,100
42.652050733566284,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.025,100,1410.0,0.029,0.0,0.0,0.027,97
43.78052258491516,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,100
44.90512180328369,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,101,1410.0,0.028,0.0,0.0,0.025,98
46.0338089466095,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,100,1410.0,0.029,0.0,0.0,0.026,98
47.16984152793884,1410.0,0.026,0.0,0.0,0.023,105,1410.0,0.029,0.0,0.0,0.025,99,1410.0,0.021,0.0,0.0,0.019,99
48.30295729637146,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,103,1410.0,0.027,0.0,0.0,0.025,98
49.43074440956116,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,100,1410.0,0.028,0.0,0.0,0.026,99
50.554253339767456,1410.0,0.027,0.0,0.0,0.026,110,1410.0,0.027,0.0,0.0,0.026,106,1410.0,0.028,0.0,0.0,0.026,102
51.680060148239136,1410.0,0.028,0.0,0.0,0.025,110,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.029,0.0,0.0,0.026,101
52.80899524688721,1410.0,0.028,0.0,0.0,0.025,110,1410.0,0.029,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.026,99
53.934168100357056,1410.0,0.015,0.0,0.0,0.017,105,1410.0,0.007,0.0,0.0,0.016,88,1410.0,0.013,0.0,0.0,0.023,85
55.05189871788025,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,102,1410.0,0.028,0.0,0.0,0.026,101
56.17942690849304,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.029,0.0,0.0,0.026,103,1410.0,0.028,0.0,0.0,0.027,98
57.309321641922,1410.0,0.028,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.029,0.0,0.0,0.026,102
58.441901206970215,1410.0,0.027,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.027,0.0,0.0,0.025,102
59.56797695159912,1410.0,0.027,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.028,0.0,0.0,0.026,100
60.69771766662598,1410.0,0.023,0.0,0.0,0.028,111,1410.0,0.023,0.0,0.0,0.021,105,1410.0,0.029,0.0,0.0,0.027,102
61.82384276390076,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,103,1410.0,0.027,0.0,0.0,0.026,100
62.956679821014404,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.028,0.0,0.0,0.026,99
64.08547067642212,1410.0,0.028,0.0,0.0,0.025,108,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.029,0.0,0.0,0.026,99
65.21155548095703,1410.0,0.028,0.0,0.0,0.025,106,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.028,0.0,0.0,0.026,102
66.33968448638916,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.028,0.0,0.0,0.025,105,1410.0,0.027,0.0,0.0,0.024,102
67.46364116668701,1410.0,0.028,0.0,0.0,0.026,111,1410.0,0.028,0.0,0.0,0.026,104,1410.0,0.029,0.0,0.0,0.027,101
68.58893418312073,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.026,100,1410.0,0.029,0.0,0.0,0.027,99
69.72563242912292,1410.0,0.028,0.0,0.0,0.026,110,1410.0,0.028,0.0,0.0,0.026,106,1410.0,0.029,0.0,0.0,0.027,100
70.85509657859802,1410.0,0.027,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,103,1410.0,0.029,0.0,0.0,0.026,101
71.9819073677063,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,104,1410.0,0.027,0.0,0.0,0.025,102
73.11037254333496,1410.0,0.028,0.0,0.0,0.025,111,1410.0,0.028,0.0,0.0,0.025,104,1410.0,0.028,0.0,0.0,0.026,102
74.23534965515137,1410.0,0.0,0.0,0.0,0.0,81,1410.0,0.0,0.0,0.0,0.0,78,1410.0,0.0,0.0,0.0,0.0,86
75.33909153938293,1410.0,0.0,0.0,0.0,0.0,93,1410.0,0.0,0.0,0.0,0.0,86,1410.0,0.0,0.0,0.0,0.0,77
76.86901211738586,1410.0,0.0,0.0,0.0,0.0,81,1410.0,0.0,0.0,0.0,0.0,76,1410.0,0.0,0.0,0.0,0.0,75
