Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20026206970214844,1410.0,0.0,0.0,0.0,0.0,92
1.2425475120544434,270.0,0.0,0.0,0.0,0.0,66
2.4664039611816406,210.0,0.0,0.0,0.0,0.0,65
3.7576024532318115,1410.0,0.194,0.0,0.0,0.0,314
4.952191591262817,1380.0,0.25,0.0,0.0,0.0,319
6.155985116958618,1365.0,0.259,0.0,0.0,0.0,305
7.356644153594971,1380.0,0.25,0.0,0.0,0.0,259
8.552907943725586,1380.0,0.262,0.0,0.0,0.0,299
9.74167776107788,1410.0,0.074,0.0,0.0,0.0,111
10.914720058441162,1365.0,0.252,0.0,0.0,0.0,254
12.113656520843506,1365.0,0.265,0.0,0.0,0.0,265
13.320456743240356,1365.0,0.241,0.0,0.0,0.0,283
14.522716760635376,1335.0,0.258,0.0,0.0,0.0,227
15.717369318008423,1410.0,0.067,0.0,0.0,0.0,133
16.895185708999634,1380.0,0.252,0.0,0.0,0.0,309
18.09652304649353,1380.0,0.272,0.0,0.0,0.0,191
19.286828994750977,1380.0,0.243,0.0,0.0,0.0,305
20.491776943206787,1380.0,0.261,0.0,0.0,0.0,169
21.691182374954224,1410.0,0.053,0.0,0.0,0.0,188
22.880797147750854,1410.0,0.0,0.0,0.0,0.0,106
