Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.2002565860748291,1410.0,0.0,0.0,0.0,0.0,109,1410.0,0.0,0.0,0.0,0.0,90,210.0,0.0,0.0,0.0,0.0,53
1.5004148483276367,1410.0,0.0,0.0,0.0,0.0,95,1410.0,0.0,0.0,0.0,0.0,77,1410.0,0.0,0.0,0.0,0.0,75
2.593630790710449,1410.0,0.284,0.0,0.0,0.003,184,1410.0,0.28,0.0,0.0,0.003,163,1410.0,0.279,0.0,0.0,0.003,145
3.7358572483062744,1410.0,0.283,0.0,0.0,0.003,183,1410.0,0.279,0.0,0.0,0.003,163,1410.0,0.276,0.0,0.0,0.003,146
4.87638521194458,1410.0,0.284,0.0,0.0,0.003,182,1410.0,0.28,0.0,0.0,0.003,161,1410.0,0.285,0.0,0.0,0.003,147
6.018406867980957,1410.0,0.283,0.0,0.0,0.003,186,1410.0,0.279,0.0,0.0,0.003,163,1410.0,0.285,0.0,0.0,0.003,144
7.160438537597656,1410.0,0.281,0.0,0.0,0.003,184,1410.0,0.277,0.0,0.0,0.003,162,1410.0,0.279,0.0,0.0,0.003,132
8.295093059539795,1410.0,0.283,0.0,0.0,0.003,185,1410.0,0.281,0.0,0.0,0.003,162,1410.0,0.277,0.0,0.0,0.003,147
9.435495615005493,1410.0,0.277,0.0,0.0,0.003,184,1410.0,0.279,0.0,0.0,0.003,161,1410.0,0.278,0.0,0.0,0.003,147
10.577358484268188,1410.0,0.279,0.0,0.0,0.003,185,1410.0,0.28,0.0,0.0,0.003,159,1410.0,0.279,0.0,0.0,0.003,144
11.718447208404541,1410.0,0.283,0.0,0.0,0.003,185,1410.0,0.279,0.0,0.0,0.003,161,1410.0,0.278,0.0,0.0,0.003,149
12.858299732208252,1410.0,0.283,0.0,0.0,0.003,184,1410.0,0.279,0.0,0.0,0.003,164,1410.0,0.277,0.0,0.0,0.003,147
13.995912075042725,1410.0,0.283,0.0,0.0,0.003,183,1410.0,0.279,0.0,0.0,0.003,163,1410.0,0.276,0.0,0.0,0.003,147
15.121196269989014,1410.0,0.283,0.0,0.0,0.003,178,1410.0,0.279,0.0,0.0,0.003,162,1410.0,0.282,0.0,0.0,0.003,146
16.2597074508667,1410.0,0.283,0.0,0.0,0.003,183,1410.0,0.279,0.0,0.0,0.003,162,1410.0,0.285,0.0,0.0,0.003,145
17.400081872940063,1410.0,0.282,0.0,0.0,0.003,183,1410.0,0.278,0.0,0.0,0.003,162,1410.0,0.284,0.0,0.0,0.003,147
18.540334939956665,1410.0,0.283,0.0,0.0,0.003,184,1410.0,0.28,0.0,0.0,0.003,163,1410.0,0.275,0.0,0.0,0.003,148
19.681349277496338,1410.0,0.279,0.0,0.0,0.003,184,1410.0,0.279,0.0,0.0,0.003,162,1410.0,0.277,0.0,0.0,0.003,147
20.820545434951782,1410.0,0.28,0.0,0.0,0.003,184,1410.0,0.28,0.0,0.0,0.003,160,1410.0,0.279,0.0,0.0,0.003,148
21.95514726638794,1410.0,0.279,0.0,0.0,0.003,184,1410.0,0.278,0.0,0.0,0.003,155,1410.0,0.277,0.0,0.0,0.003,148
23.094438076019287,1410.0,0.278,0.0,0.0,0.003,182,1410.0,0.274,0.0,0.0,0.003,162,1410.0,0.272,0.0,0.0,0.003,148
24.232502460479736,1410.0,0.277,0.0,0.0,0.003,182,1410.0,0.273,0.0,0.0,0.003,163,1410.0,0.269,0.0,0.0,0.003,146
25.362585306167603,1410.0,0.278,0.0,0.0,0.003,179,1410.0,0.273,0.0,0.0,0.003,162,1410.0,0.271,0.0,0.0,0.003,140
26.50205659866333,1410.0,0.278,0.0,0.0,0.003,179,1410.0,0.274,0.0,0.0,0.003,162,1410.0,0.28,0.0,0.0,0.003,143
27.64349603652954,1410.0,0.278,0.0,0.0,0.003,182,1410.0,0.273,0.0,0.0,0.003,162,1410.0,0.279,0.0,0.0,0.003,143
28.783044576644897,1410.0,0.277,0.0,0.0,0.003,183,1410.0,0.273,0.0,0.0,0.003,162,1410.0,0.279,0.0,0.0,0.003,143
29.918142557144165,1410.0,0.279,0.0,0.0,0.003,183,1410.0,0.277,0.0,0.0,0.003,161,1410.0,0.268,0.0,0.0,0.003,134
31.05095076560974,1410.0,0.274,0.0,0.0,0.003,182,1410.0,0.273,0.0,0.0,0.003,158,1410.0,0.271,0.0,0.0,0.003,143
32.185711145401,1410.0,0.272,0.0,0.0,0.003,182,1410.0,0.272,0.0,0.0,0.003,161,1410.0,0.27,0.0,0.0,0.003,142
33.3282732963562,1410.0,0.275,0.0,0.0,0.003,182,1410.0,0.274,0.0,0.0,0.003,163,1410.0,0.273,0.0,0.0,0.003,142
34.47649526596069,1410.0,0.001,0.0,0.0,0.0,107,1410.0,0.0,0.0,0.0,0.0,90,1410.0,0.0,0.0,0.0,0.0,85
