Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20012784004211426,1530.0,0.0,0.0,0.0,0.0,79,135.0,0.0,0.0,0.0,0.0,41
1.1444387435913086,1530.0,0.788,0.0,0.0,0.0,191,1530.0,0.765,0.0,0.0,0.0,171
2.086728096008301,1530.0,0.794,0.0,0.0,0.0,195,1530.0,0.775,0.0,0.0,0.0,178
3.0192973613739014,1530.0,0.772,0.0,0.0,0.0,209,1530.0,0.776,0.0,0.0,0.0,188
3.9593586921691895,1530.0,0.786,0.0,0.0,0.0,215,1530.0,0.785,0.0,0.0,0.0,198
4.898309946060181,1530.0,0.81,0.0,0.0,0.0,190,1530.0,0.784,0.0,0.0,0.0,173
5.831918001174927,1530.0,0.813,0.0,0.0,0.0,189,1530.0,0.803,0.0,0.0,0.0,171
6.770028114318848,1530.0,0.79,0.0,0.0,0.0,190,1530.0,0.803,0.0,0.0,0.0,171
7.705447435379028,1530.0,0.791,0.0,0.0,0.0,190,1530.0,0.799,0.0,0.0,0.0,174
8.643887996673584,1530.0,0.801,0.0,0.0,0.0,190,1530.0,0.8,0.0,0.0,0.0,173
9.58383297920227,1530.0,0.794,0.0,0.0,0.0,188,1530.0,0.801,0.0,0.0,0.0,173
10.523469686508179,1530.0,0.794,0.0,0.0,0.0,187,1530.0,0.803,0.0,0.0,0.0,172
11.462787628173828,1530.0,0.786,0.0,0.0,0.0,217,1530.0,0.789,0.0,0.0,0.0,197
12.394336938858032,1530.0,0.778,0.0,0.0,0.0,192,1530.0,0.76,0.0,0.0,0.0,174
13.330461502075195,1530.0,0.762,0.0,0.0,0.0,193,1530.0,0.791,0.0,0.0,0.0,176
14.262544393539429,1530.0,0.788,0.0,0.0,0.0,196,1530.0,0.767,0.0,0.0,0.0,179
15.198705434799194,1530.0,0.79,0.0,0.0,0.0,195,1530.0,0.773,0.0,0.0,0.0,178
16.129880905151367,1530.0,0.807,0.0,0.0,0.0,211,1530.0,0.785,0.0,0.0,0.0,195
17.066567420959473,1530.0,0.808,0.0,0.0,0.0,187,1530.0,0.797,0.0,0.0,0.0,171
17.998369693756104,1530.0,0.788,0.0,0.0,0.0,193,1530.0,0.8,0.0,0.0,0.0,177
18.934272527694702,1530.0,0.794,0.0,0.0,0.0,198,1530.0,0.828,0.0,0.0,0.0,182
19.865603923797607,1530.0,0.789,0.0,0.0,0.0,191,1530.0,0.789,0.0,0.0,0.0,177
20.80271077156067,1530.0,0.782,0.0,0.0,0.0,197,1530.0,0.773,0.0,0.0,0.0,181
21.733668088912964,1530.0,0.762,0.0,0.0,0.0,187,1530.0,0.79,0.0,0.0,0.0,170
22.67003321647644,1530.0,0.775,0.0,0.0,0.0,190,1530.0,0.791,0.0,0.0,0.0,174
23.60152840614319,1530.0,0.784,0.0,0.0,0.0,203,1530.0,0.776,0.0,0.0,0.0,185
