Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20026755332946777,210.0,0.0,0.0,0.0,0.0,56,210.0,0.0,0.0,0.0,0.0,54,210.0,0.0,0.0,0.0,0.0,54
1.641066551208496,1410.0,0.0,0.0,0.0,0.0,85,1410.0,0.0,0.0,0.0,0.0,85,1410.0,0.0,0.0,0.0,0.0,84
3.2212328910827637,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,85,1410.0,0.0,0.0,0.0,0.0,82
4.411837577819824,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,85,1410.0,0.0,0.0,0.0,0.0,77
5.548861742019653,1410.0,0.292,0.0,0.0,0.141,210,1410.0,0.292,0.0,0.0,0.141,206,1410.0,0.199,0.0,0.0,0.096,157
6.691744565963745,1410.0,0.068,0.0,0.0,0.031,100,1410.0,0.015,0.0,0.0,0.007,113,1410.0,0.011,0.0,0.0,0.007,86
7.824556112289429,1410.0,0.076,0.0,0.0,0.04,90,1410.0,0.0,0.0,0.0,0.0,86,1410.0,0.001,0.0,0.0,0.001,85
8.939796447753906,1410.0,0.039,0.0,0.0,0.024,137,1410.0,0.077,0.0,0.0,0.046,86,1410.0,0.094,0.0,0.0,0.055,163
10.058561325073242,1410.0,0.011,0.0,0.0,0.007,128,1410.0,0.015,0.0,0.0,0.009,230,1410.0,0.012,0.0,0.0,0.007,75
11.169291734695435,1410.0,0.0,0.0,0.0,0.0,80,1410.0,0.0,0.0,0.0,0.0,84,1410.0,0.0,0.0,0.0,0.0,114
12.28479528427124,1410.0,0.011,0.0,0.0,0.006,80,1410.0,0.013,0.0,0.0,0.008,85,1410.0,0.001,0.0,0.0,0.001,73
13.394206285476685,1410.0,0.043,0.0,0.0,0.022,88,1410.0,0.015,0.0,0.0,0.009,106,1410.0,0.012,0.0,0.0,0.008,176
14.50973629951477,1410.0,0.152,0.0,0.0,0.085,255,1410.0,0.177,0.0,0.0,0.099,228,1410.0,0.083,0.0,0.0,0.044,129
15.650285959243774,1410.0,0.011,0.0,0.0,0.007,95,1410.0,0.0,0.0,0.0,0.0,99,1410.0,0.0,0.0,0.0,0.0,84
16.758562564849854,1410.0,0.031,0.0,0.0,0.019,92,1410.0,0.068,0.0,0.0,0.04,140,1410.0,0.088,0.0,0.0,0.052,83
17.886830806732178,1410.0,0.001,0.0,0.0,0.001,81,1410.0,0.001,0.0,0.0,0.001,80,1410.0,0.001,0.0,0.0,0.001,73
18.994178533554077,1410.0,0.001,0.0,0.0,0.001,82,1410.0,0.001,0.0,0.0,0.001,85,1410.0,0.001,0.0,0.0,0.001,105
20.102107763290405,1410.0,0.0,0.0,0.0,0.0,83,1410.0,0.0,0.0,0.0,0.0,86,1410.0,0.0,0.0,0.0,0.0,78
21.20936155319214,1410.0,0.001,0.0,0.0,0.001,79,1410.0,0.001,0.0,0.0,0.001,74,1410.0,0.001,0.0,0.0,0.001,80
22.315673112869263,1410.0,0.001,0.0,0.0,0.001,104,1410.0,0.01,0.0,0.0,0.006,74,1410.0,0.013,0.0,0.0,0.008,74
23.419487953186035,1410.0,0.01,0.0,0.0,0.005,79,1410.0,0.013,0.0,0.0,0.007,78,1410.0,0.011,0.0,0.0,0.006,73
24.519015789031982,1410.0,0.002,0.0,0.0,0.002,79,1410.0,0.004,0.0,0.0,0.003,75,1410.0,0.002,0.0,0.0,0.002,79
25.62370204925537,1410.0,0.001,0.0,0.0,0.001,79,1410.0,0.001,0.0,0.0,0.001,77,1410.0,0.001,0.0,0.0,0.001,73
26.728960514068604,1410.0,0.0,0.0,0.0,0.0,79,1410.0,0.0,0.0,0.0,0.0,78,1410.0,0.0,0.0,0.0,0.0,75
27.83572220802307,1410.0,0.002,0.0,0.0,0.001,90,1410.0,0.001,0.0,0.0,0.001,86,1410.0,0.0,0.0,0.0,0.0,85
28.97354769706726,1410.0,0.001,0.0,0.0,0.001,84,1410.0,0.001,0.0,0.0,0.001,89,1410.0,0.001,0.0,0.0,0.001,74
30.07990050315857,1410.0,0.001,0.0,0.0,0.001,83,1410.0,0.001,0.0,0.0,0.001,86,1410.0,0.0,0.0,0.0,0.0,77
31.18254828453064,1410.0,0.008,0.0,0.0,0.0,91,1410.0,0.006,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,84
