Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20025992393493652,210.0,0.0,0.0,0.0,0.0,67,225.0,0.0,0.0,0.0,0.0,58,210.0,0.0,0.0,0.0,0.0,54
1.6568572521209717,1365.0,0.0,0.0,0.0,0.0,96,1380.0,0.0,0.0,0.0,0.0,70,1320.0,0.0,0.0,0.0,0.0,55
3.1346423625946045,1410.0,0.698,0.0,0.0,0.048,274,1410.0,0.698,0.0,0.0,0.048,258,1410.0,0.698,0.0,0.0,0.048,242
4.343989372253418,1410.0,0.698,0.0,0.0,0.048,285,1410.0,0.698,0.0,0.0,0.048,257,1410.0,0.7,0.0,0.0,0.048,242
5.5532262325286865,1410.0,0.699,0.0,0.0,0.048,288,1410.0,0.7,0.0,0.0,0.048,256,1410.0,0.7,0.0,0.0,0.048,246
6.764434099197388,1410.0,0.698,0.0,0.0,0.048,282,1410.0,0.698,0.0,0.0,0.048,256,1410.0,0.699,0.0,0.0,0.048,246
7.98134183883667,1410.0,0.698,0.0,0.0,0.048,279,1410.0,0.698,0.0,0.0,0.048,256,1410.0,0.697,0.0,0.0,0.048,245
9.197712659835815,1410.0,0.698,0.0,0.0,0.048,283,1410.0,0.697,0.0,0.0,0.048,255,1410.0,0.695,0.0,0.0,0.048,244
10.413527965545654,1410.0,0.694,0.0,0.0,0.048,291,1410.0,0.695,0.0,0.0,0.048,253,1410.0,0.694,0.0,0.0,0.048,249
11.621194839477539,1410.0,0.694,0.0,0.0,0.048,290,1410.0,0.695,0.0,0.0,0.048,258,1410.0,0.695,0.0,0.0,0.048,245
12.83120346069336,1410.0,0.693,0.0,0.0,0.048,292,1410.0,0.694,0.0,0.0,0.048,257,1410.0,0.694,0.0,0.0,0.048,249
14.052589178085327,1410.0,0.694,0.0,0.0,0.048,293,1410.0,0.694,0.0,0.0,0.048,256,1410.0,0.694,0.0,0.0,0.048,249
15.270931720733643,1410.0,0.694,0.0,0.0,0.048,285,1410.0,0.694,0.0,0.0,0.048,256,1410.0,0.696,0.0,0.0,0.048,250
16.478925704956055,1410.0,0.694,0.0,0.0,0.048,292,1410.0,0.693,0.0,0.0,0.048,259,1410.0,0.694,0.0,0.0,0.048,239
17.701445817947388,1410.0,0.697,0.0,0.0,0.048,297,1410.0,0.697,0.0,0.0,0.048,263,1410.0,0.697,0.0,0.0,0.048,239
18.926783561706543,1410.0,0.697,0.0,0.0,0.048,292,1410.0,0.697,0.0,0.0,0.048,260,1410.0,0.698,0.0,0.0,0.048,240
20.14202356338501,1410.0,0.697,0.0,0.0,0.048,296,1410.0,0.697,0.0,0.0,0.048,261,1410.0,0.696,0.0,0.0,0.048,241
21.35922908782959,1410.0,0.696,0.0,0.0,0.048,284,1410.0,0.697,0.0,0.0,0.048,256,1410.0,0.697,0.0,0.0,0.048,244
22.569546222686768,1410.0,0.698,0.0,0.0,0.048,298,1410.0,0.696,0.0,0.0,0.048,263,1410.0,0.697,0.0,0.0,0.048,240
23.786534070968628,1410.0,0.698,0.0,0.0,0.048,295,1410.0,0.698,0.0,0.0,0.048,259,1410.0,0.698,0.0,0.0,0.048,247
25.009135007858276,1410.0,0.699,0.0,0.0,0.048,299,1410.0,0.698,0.0,0.0,0.048,257,1410.0,0.699,0.0,0.0,0.048,245
26.22724723815918,1410.0,0.699,0.0,0.0,0.048,289,1410.0,0.697,0.0,0.0,0.048,260,1410.0,0.698,0.0,0.0,0.048,247
27.439547538757324,1410.0,0.698,0.0,0.0,0.048,300,1410.0,0.698,0.0,0.0,0.048,265,1410.0,0.697,0.0,0.0,0.048,245
28.646549463272095,1410.0,0.014,0.0,0.0,0.0,111,1410.0,0.0,0.0,0.0,0.0,82,1410.0,0.0,0.0,0.0,0.0,74
29.856322050094604,1410.0,0.0,0.0,0.0,0.0,94,1410.0,0.0,0.0,0.0,0.0,91,1410.0,0.0,0.0,0.0,0.0,74
30.94554877281189,465.0,0.0,0.0,0.0,0.0,68,240.0,0.0,0.0,0.0,0.0,59,300.0,0.0,0.0,0.0,0.0,57
