Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.0,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
0.9103348255157471,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
2.0408973693847656,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
3.690343141555786,345.0,0.0,0.0,0.0,0.0,79,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
4.623724937438965,1980.0,0.0,0.0,0.0,0.0,112,1980.0,0.0,0.0,0.0,0.0,89,1980.0,0.0,0.0,0.0,0.0,91
5.435319900512695,1980.0,0.0,0.0,0.0,0.0,137,1980.0,0.0,0.0,0.0,0.0,112,1980.0,0.0,0.0,0.0,0.0,110
6.246015310287476,1980.0,0.0,0.0,0.0,0.0,137,1980.0,0.0,0.0,0.0,0.0,112,1980.0,0.0,0.0,0.0,0.0,110
7.058530330657959,1980.0,0.0,0.0,0.0,0.0,137,1980.0,0.0,0.0,0.0,0.0,112,1980.0,0.0,0.0,0.0,0.0,110
8.337328672409058,1980.0,0.0,0.0,0.0,0.0,137,1980.0,0.0,0.0,0.0,0.0,112,1980.0,0.0,0.0,0.0,0.0,110
9.344293355941772,1980.0,0.0,0.0,0.0,0.0,140,1980.0,0.005,0.0,0.0,0.0,115,1980.0,0.0,0.0,0.0,0.0,113
10.157216310501099,1515.0,0.198,0.0,0.486,0.0,339,1620.0,0.211,0.0,0.54,0.0,321,1725.0,0.19,0.0,0.408,0.0,317
10.96903681755066,1500.0,0.234,0.0,0.58,0.0,353,1560.0,0.237,0.0,0.531,0.0,351,1620.0,0.214,0.0,0.538,0.0,349
11.78036618232727,1305.0,0.204,0.0,0.556,0.0,358,1185.0,0.201,0.0,0.489,0.0,359,1185.0,0.201,0.0,0.488,0.0,362
12.591324090957642,1440.0,0.209,0.0,0.449,0.0,363,1515.0,0.195,0.0,0.393,0.0,355,1605.0,0.198,0.0,0.379,0.0,354
13.402196884155273,1425.0,0.205,0.0,0.572,0.0,365,1485.0,0.208,0.0,0.535,0.0,366,1500.0,0.196,0.0,0.52,0.0,369
14.213932037353516,1980.0,0.0,0.0,0.0,0.0,239,1980.0,0.0,0.0,0.0,0.0,228,1980.0,0.026,0.0,0.022,0.0,229
15.045677185058594,1980.0,0.023,0.0,0.0,0.0,145,1980.0,0.023,0.0,0.0,0.0,118,1980.0,0.0,0.0,0.0,0.0,115
