power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,7.292028188705444,runtime,276.5,1980.0,0.1752,276.5,1980.0,0.1752
800,2,4.860593795776367,runtime,207.35714285714286,1922.142857142857,0.11228571428571428,414.7142857142857,3844.285714285714,0.22457142857142856
800,3,22.088518619537354,runtime,138.9722222222222,1947.9166666666667,0.03769444444444444,416.91666666666663,5843.75,0.11308333333333331
800,4,393.7635688781738,runtime,130.75,1977.0,0.0614,523.0,7908.0,0.2456
900,1,6.480488538742065,runtime,280.3333333333333,1980.0,0.21544444444444447,280.3333333333333,1980.0,0.21544444444444447
900,2,4.869896650314331,runtime,215.07142857142856,1959.642857142857,0.11492857142857144,430.1428571428571,3919.285714285714,0.22985714285714287
900,3,21.18947434425354,runtime,141.55555555555557,1956.6666666666667,0.0355,424.66666666666674,5870.0,0.10649999999999998
900,4,392.26594638824463,runtime,134.40000000000003,1951.5,0.0601,537.6000000000001,7806.0,0.2404
1000,1,6.488738059997559,runtime,301.1111111111111,1980.0,0.19766666666666666,301.1111111111111,1980.0,0.19766666666666666
1000,2,4.053678750991821,runtime,240.16666666666666,1978.75,0.11591666666666667,480.3333333333333,3957.5,0.23183333333333334
1000,3,14.716744184494019,runtime,146.58333333333334,1978.3333333333333,0.04066666666666667,439.75,5935.0,0.12200000000000001
1000,4,389.80517578125,runtime,139.0625,1941.5625,0.0645,556.25,7766.25,0.258
1200,1,7.295060634613037,runtime,269.4,1980.0,0.2022,269.4,1980.0,0.2022
1200,2,4.8643505573272705,runtime,223.21428571428572,1980.0,0.11821428571428573,446.42857142857144,3960.0,0.23642857142857146
1200,3,26.93159770965576,runtime,155.96296296296296,1980.0,0.05392592592592593,467.8888888888889,5940.0,0.1617777777777778
1200,4,390.42513966560364,runtime,140.25,1977.75,0.0639,561.0,7911.0,0.2556
1400,1,7.3116443157196045,runtime,271.5,1980.0,0.20460000000000003,271.5,1980.0,0.20460000000000003
1400,2,4.8650524616241455,runtime,223.28571428571428,1980.0,0.11592857142857144,446.57142857142856,3960.0,0.23185714285714287
1400,3,13.845948219299316,runtime,151.2777777777778,1980.0,0.03913888888888889,453.83333333333337,5940.0,0.11741666666666667
1400,4,388.0303235054016,runtime,142.95,1980.0,0.06359999999999999,571.8,7920.0,0.25439999999999996
1600,1,6.481132745742798,runtime,303.8888888888889,1980.0,0.16288888888888892,303.8888888888889,1980.0,0.16288888888888892
1600,2,4.864515781402588,runtime,225.0,1980.0,0.11457142857142857,450.0,3960.0,0.22914285714285715
1600,3,32.6078200340271,runtime,155.26666666666668,1980.0,0.0467,465.80000000000007,5940.0,0.1401
1600,4,384.0990993976593,runtime,139.125,1980.0,0.041625,556.5,7920.0,0.1665
2000,1,7.308943510055542,runtime,268.4,1980.0,0.19490000000000002,268.4,1980.0,0.19490000000000002
2000,2,4.088244199752808,runtime,245.83333333333331,1980.0,0.15633333333333332,491.66666666666663,3960.0,0.31266666666666665
2000,3,15.510054111480713,runtime,152.58333333333334,1980.0,0.03483333333333334,457.75,5940.0,0.10450000000000002
2000,4,381.4639456272125,runtime,143.04166666666666,1980.0,0.036791666666666674,572.1666666666666,7920.0,0.1471666666666667
