power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,37.322837591171265,runtime,445.75,1605.0,0.61225,445.75,1605.0,0.61225
800,2,24.1149799823761,runtime,388.3571428571429,1602.857142857143,0.691,776.7142857142858,3205.714285714286,1.382
800,3,23.452038049697876,runtime,249.7142857142857,1251.4285714285716,0.4684761904761905,749.1428571428571,3754.2857142857147,1.4054285714285715
800,4,27.41342806816101,runtime,192.39285714285717,1090.1785714285713,0.29814285714285715,769.5714285714287,4360.714285714285,1.1925714285714286
900,1,37.945987701416016,runtime,412.25,1635.0,0.613,412.25,1635.0,0.613
900,2,24.047529220581055,runtime,436.6428571428571,1815.0,0.7081428571428572,873.2857142857142,3630.0,1.4162857142857144
900,3,21.1682710647583,runtime,281.42857142857144,1337.857142857143,0.5058095238095238,844.2857142857143,4013.5714285714284,1.5174285714285713
900,4,23.185580492019653,runtime,210.57142857142856,1128.75,0.3511785714285715,842.2857142857142,4515.0,1.404714285714286
1000,1,37.580180168151855,runtime,526.7142857142857,1980.0,0.7467142857142857,526.7142857142857,1980.0,0.7467142857142857
1000,2,23.522265911102295,runtime,488.07142857142856,1903.9285714285716,0.7290000000000001,976.1428571428571,3807.857142857143,1.4580000000000002
1000,3,21.022225856781006,runtime,211.22222222222226,1348.3333333333333,0.3317777777777778,633.6666666666667,4045.0,0.9953333333333334
1000,4,20.856021404266357,runtime,236.35714285714286,1259.4642857142858,0.4147142857142857,945.4285714285714,5037.857142857143,1.6588571428571428
1200,1,37.58186745643616,runtime,388.25,1616.25,0.43024999999999997,388.25,1616.25,0.43024999999999997
1200,2,24.762929439544678,runtime,471.07142857142856,1980.0,0.6730714285714285,942.1428571428571,3960.0,1.346142857142857
1200,3,20.29707407951355,runtime,370.23809523809524,1855.7142857142856,0.568047619047619,1110.7142857142858,5567.142857142857,1.7041428571428572
1200,4,17.931569576263428,runtime,292.64285714285717,1407.857142857143,0.5481071428571429,1170.5714285714287,5631.428571428572,2.1924285714285716
1400,1,37.58712387084961,runtime,528.0,1980.0,0.7488571428571429,528.0,1980.0,0.7488571428571429
1400,2,23.44442892074585,runtime,500.92857142857144,1980.0,0.7280714285714285,1001.8571428571429,3960.0,1.456142857142857
1400,3,19.643859148025513,runtime,407.9047619047619,1970.7142857142856,0.6017142857142858,1223.7142857142858,5912.142857142857,1.8051428571428572
1400,4,17.408193349838257,runtime,348.25,1601.7857142857142,0.5714285714285714,1393.0,6407.142857142857,2.2857142857142856
1600,1,37.56198573112488,runtime,527.1428571428571,1980.0,0.7525714285714284,527.1428571428571,1980.0,0.7525714285714284
1600,2,22.941962957382202,runtime,470.2142857142857,1980.0,0.6892142857142857,940.4285714285714,3960.0,1.3784285714285713
1600,3,21.17854905128479,runtime,400.2857142857142,1980.0,0.5652857142857143,1200.8571428571427,5940.0,1.6958571428571427
1600,4,17.4593768119812,runtime,361.1071428571429,1908.75,0.516,1444.4285714285716,7635.0,2.064
