Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20009994506835938,1980.0,0.0,0.0,0.0,0.0,145,480.0,0.0,0.0,0.0,0.0,99
1.4866461753845215,810.0,0.0,0.0,0.0,0.0,82,345.0,0.0,0.0,0.0,0.0,70
3.0729846954345703,1980.0,0.0,0.0,0.0,0.0,87,1980.0,0.0,0.0,0.0,0.0,73
3.886273145675659,1200.0,0.661,0.0,0.003,0.128,277,1335.0,0.66,0.0,0.002,0.123,272
4.696032524108887,1275.0,0.602,0.0,0.003,0.139,298,1350.0,0.623,0.0,0.002,0.119,299
5.505506277084351,1275.0,0.487,0.0,0.003,0.166,298,1230.0,0.505,0.0,0.002,0.091,300
6.314432621002197,1170.0,0.561,0.0,0.003,0.141,300,1380.0,0.541,0.0,0.002,0.121,294
7.124358177185059,1005.0,0.629,0.0,0.003,0.133,297,1395.0,0.614,0.0,0.003,0.128,296
7.933152675628662,1065.0,0.637,0.0,0.003,0.129,296,1305.0,0.643,0.0,0.003,0.13,295
8.742191076278687,1245.0,0.6,0.0,0.003,0.141,296,1125.0,0.603,0.0,0.002,0.115,296
9.551023483276367,1290.0,0.541,0.0,0.003,0.148,299,1290.0,0.553,0.0,0.002,0.099,299
10.369374990463257,1170.0,0.564,0.0,0.003,0.148,298,1410.0,0.56,0.0,0.002,0.107,299
11.178727388381958,1155.0,0.585,0.0,0.003,0.139,296,1380.0,0.575,0.0,0.002,0.119,301
11.987556457519531,1080.0,0.623,0.0,0.003,0.133,296,1470.0,0.61,0.0,0.003,0.135,295
12.797208786010742,1095.0,0.624,0.0,0.003,0.131,297,1395.0,0.62,0.0,0.003,0.132,296
13.60662293434143,1290.0,0.602,0.0,0.003,0.142,297,1140.0,0.616,0.0,0.002,0.115,296
14.415853261947632,1155.0,0.563,0.0,0.003,0.147,298,1260.0,0.574,0.0,0.002,0.103,295
15.224809169769287,1170.0,0.571,0.0,0.003,0.136,299,1350.0,0.563,0.0,0.002,0.114,296
16.033689737319946,1125.0,0.586,0.0,0.002,0.122,297,1485.0,0.579,0.0,0.003,0.143,296
16.843224048614502,1110.0,0.604,0.0,0.003,0.139,299,1260.0,0.601,0.0,0.003,0.133,297
17.651801824569702,1275.0,0.585,0.0,0.003,0.147,296,1110.0,0.59,0.0,0.002,0.107,299
18.461028337478638,1140.0,0.551,0.0,0.003,0.146,295,1290.0,0.556,0.0,0.002,0.098,300
19.26949143409729,1170.0,0.561,0.0,0.002,0.118,298,1395.0,0.563,0.0,0.002,0.12,300
20.07833242416382,1095.0,0.578,0.0,0.002,0.113,297,1515.0,0.573,0.0,0.003,0.144,295
20.886887073516846,1260.0,0.6,0.0,0.003,0.132,298,1155.0,0.592,0.0,0.003,0.135,297
21.69530153274536,1380.0,0.573,0.0,0.003,0.149,296,1110.0,0.572,0.0,0.002,0.105,297
22.504066944122314,1185.0,0.558,0.0,0.003,0.146,296,1365.0,0.556,0.0,0.002,0.099,294
23.314130067825317,1110.0,0.571,0.0,0.003,0.124,297,1395.0,0.573,0.0,0.002,0.117,296
24.123099327087402,1080.0,0.572,0.0,0.002,0.117,298,1455.0,0.577,0.0,0.003,0.144,297
24.931732416152954,1335.0,0.577,0.0,0.003,0.146,296,1095.0,0.571,0.0,0.002,0.111,295
25.74021339416504,1350.0,0.569,0.0,0.003,0.149,297,1095.0,0.569,0.0,0.002,0.104,295
26.5491304397583,1095.0,0.547,0.0,0.003,0.149,298,1365.0,0.547,0.0,0.002,0.101,299
27.35767149925232,1545.0,0.567,0.0,0.002,0.112,291,1605.0,0.568,0.0,0.003,0.138,291
