Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20016789436340332,1290.0,0.0,0.0,0.0,0.0,60
1.1427643299102783,1290.0,0.711,0.0,0.0,0.0,137
2.0839684009552,1530.0,0.71,0.0,0.0,0.0,177
3.020169496536255,1530.0,0.709,0.0,0.0,0.0,154
3.9518871307373047,1530.0,0.708,0.0,0.0,0.0,156
4.886976957321167,1530.0,0.71,0.0,0.0,0.0,155
5.819104909896851,1530.0,0.708,0.0,0.0,0.0,156
6.755151271820068,1530.0,0.709,0.0,0.0,0.0,155
7.686187505722046,1530.0,0.712,0.0,0.0,0.0,157
8.623011350631714,1530.0,0.71,0.0,0.0,0.0,156
9.554298400878906,1530.0,0.711,0.0,0.0,0.0,157
10.491082429885864,1530.0,0.712,0.0,0.0,0.0,155
11.422333002090454,1530.0,0.711,0.0,0.0,0.0,156
12.359051942825317,1530.0,0.711,0.0,0.0,0.0,156
13.291017532348633,1530.0,0.709,0.0,0.0,0.0,157
14.22700810432434,1530.0,0.71,0.0,0.0,0.0,156
15.159695386886597,1530.0,0.71,0.0,0.0,0.0,157
16.09674882888794,1530.0,0.711,0.0,0.0,0.0,156
17.026623725891113,1530.0,0.71,0.0,0.0,0.0,157
17.96261191368103,1530.0,0.711,0.0,0.0,0.0,156
18.894455194473267,1530.0,0.71,0.0,0.0,0.0,157
19.830740690231323,1530.0,0.711,0.0,0.0,0.0,157
20.762380838394165,1530.0,0.709,0.0,0.0,0.0,158
21.699530601501465,1530.0,0.71,0.0,0.0,0.0,157
22.63041067123413,1530.0,0.71,0.0,0.0,0.0,157
23.56705617904663,1530.0,0.709,0.0,0.0,0.0,156
24.499192237854004,1530.0,0.708,0.0,0.0,0.0,158
25.436339139938354,1530.0,0.708,0.0,0.0,0.0,156
26.367384433746338,1530.0,0.707,0.0,0.0,0.0,158
27.303006649017334,1530.0,0.71,0.0,0.0,0.0,156
28.2344491481781,1530.0,0.709,0.0,0.0,0.0,159
29.171104431152344,1530.0,0.711,0.0,0.0,0.0,156
30.102437496185303,1530.0,0.71,0.0,0.0,0.0,159
