Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.2001638412475586,1530.0,0.0,0.0,0.0,0.0,77,1290.0,0.0,0.0,0.0,0.0,58
1.1447861194610596,1530.0,0.037,0.0,0.0,0.0,93,1290.0,0.046,0.0,0.0,0.0,71
2.088649272918701,1530.0,0.685,0.0,0.0,0.0,158,1530.0,0.685,0.0,0.0,0.0,146
3.02687668800354,1530.0,0.686,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,145
3.957836389541626,1530.0,0.685,0.0,0.0,0.0,158,1530.0,0.684,0.0,0.0,0.0,145
4.894086599349976,1530.0,0.685,0.0,0.0,0.0,156,1530.0,0.686,0.0,0.0,0.0,144
5.8257458209991455,1530.0,0.667,0.0,0.0,0.0,158,1530.0,0.686,0.0,0.0,0.0,145
6.762473106384277,1530.0,0.68,0.0,0.0,0.0,157,1530.0,0.676,0.0,0.0,0.0,146
7.694665193557739,1530.0,0.685,0.0,0.0,0.0,158,1530.0,0.684,0.0,0.0,0.0,146
8.630090713500977,1530.0,0.685,0.0,0.0,0.0,157,1530.0,0.687,0.0,0.0,0.0,145
9.561744213104248,1530.0,0.686,0.0,0.0,0.0,158,1530.0,0.685,0.0,0.0,0.0,146
10.498130798339844,1530.0,0.685,0.0,0.0,0.0,156,1530.0,0.685,0.0,0.0,0.0,145
11.431294918060303,1530.0,0.683,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,146
12.366281032562256,1530.0,0.65,0.0,0.0,0.0,157,1530.0,0.673,0.0,0.0,0.0,145
13.298168420791626,1530.0,0.671,0.0,0.0,0.0,158,1530.0,0.666,0.0,0.0,0.0,146
14.234266996383667,1530.0,0.686,0.0,0.0,0.0,157,1530.0,0.686,0.0,0.0,0.0,145
15.16604471206665,1530.0,0.685,0.0,0.0,0.0,159,1530.0,0.685,0.0,0.0,0.0,147
16.109681844711304,1530.0,0.685,0.0,0.0,0.0,158,1530.0,0.685,0.0,0.0,0.0,146
17.04580283164978,1530.0,0.686,0.0,0.0,0.0,157,1530.0,0.686,0.0,0.0,0.0,144
17.977624893188477,1530.0,0.687,0.0,0.0,0.0,159,1530.0,0.686,0.0,0.0,0.0,147
18.914299726486206,1530.0,0.646,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,146
19.846529960632324,1530.0,0.665,0.0,0.0,0.0,157,1530.0,0.656,0.0,0.0,0.0,147
20.787757635116577,1530.0,0.626,0.0,0.0,0.0,158,1530.0,0.598,0.0,0.0,0.0,147
21.72206997871399,1530.0,0.685,0.0,0.0,0.0,158,1530.0,0.687,0.0,0.0,0.0,146
22.658863306045532,1530.0,0.685,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,145
23.591567993164062,1530.0,0.647,0.0,0.0,0.0,157,1530.0,0.664,0.0,0.0,0.0,147
24.52756381034851,1530.0,0.676,0.0,0.0,0.0,157,1530.0,0.674,0.0,0.0,0.0,146
25.457377910614014,1530.0,0.671,0.0,0.0,0.0,157,1530.0,0.664,0.0,0.0,0.0,145
26.394225358963013,1530.0,0.686,0.0,0.0,0.0,157,1530.0,0.686,0.0,0.0,0.0,147
27.325937032699585,1530.0,0.686,0.0,0.0,0.0,159,1530.0,0.687,0.0,0.0,0.0,148
28.262575387954712,1530.0,0.685,0.0,0.0,0.0,154,1530.0,0.685,0.0,0.0,0.0,143
29.193850994110107,1530.0,0.684,0.0,0.0,0.0,159,1530.0,0.685,0.0,0.0,0.0,148
30.13002896308899,1530.0,0.666,0.0,0.0,0.0,157,1530.0,0.673,0.0,0.0,0.0,147
31.062805891036987,1530.0,0.669,0.0,0.0,0.0,158,1530.0,0.66,0.0,0.0,0.0,148
31.99834370613098,1530.0,0.685,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,147
32.93089032173157,1530.0,0.686,0.0,0.0,0.0,159,1530.0,0.687,0.0,0.0,0.0,148
33.86760354042053,1530.0,0.686,0.0,0.0,0.0,159,1530.0,0.687,0.0,0.0,0.0,148
34.81133508682251,1530.0,0.686,0.0,0.0,0.0,157,1530.0,0.686,0.0,0.0,0.0,147
35.74362516403198,1530.0,0.686,0.0,0.0,0.0,159,1530.0,0.685,0.0,0.0,0.0,148
36.68946623802185,1530.0,0.687,0.0,0.0,0.0,157,1530.0,0.686,0.0,0.0,0.0,148
37.6207001209259,1530.0,0.686,0.0,0.0,0.0,158,1530.0,0.686,0.0,0.0,0.0,148
38.556946992874146,1530.0,0.686,0.0,0.0,0.0,158,1530.0,0.686,0.0,0.0,0.0,148
39.49404001235962,1530.0,0.684,0.0,0.0,0.0,158,1530.0,0.686,0.0,0.0,0.0,148
40.42932391166687,1530.0,0.655,0.0,0.0,0.0,157,1530.0,0.645,0.0,0.0,0.0,147
41.36632513999939,1530.0,0.685,0.0,0.0,0.0,157,1530.0,0.685,0.0,0.0,0.0,148
42.29672455787659,1530.0,0.687,0.0,0.0,0.0,159,1530.0,0.686,0.0,0.0,0.0,149
43.23268389701843,1530.0,0.685,0.0,0.0,0.0,157,1530.0,0.684,0.0,0.0,0.0,147
44.16410040855408,1530.0,0.643,0.0,0.0,0.0,157,1530.0,0.655,0.0,0.0,0.0,148
45.101433515548706,1530.0,0.0,0.0,0.0,0.0,76,1530.0,0.0,0.0,0.0,0.0,71
