power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,128.0044128894806,runtime,239.84615384615384,1980.0,0.2225384615384616,239.84615384615384,1980.0,0.2225384615384616
800,2,107.77409672737122,runtime,182.96153846153845,1980.0,0.1213076923076923,365.9230769230769,3960.0,0.2426153846153846
800,3,98.80008244514465,runtime,159.5897435897436,1980.0,0.09415384615384614,478.7692307692308,5940.0,0.28246153846153843
800,4,98.84085988998413,runtime,148.53846153846152,1980.0,0.06711538461538462,594.1538461538461,7920.0,0.2684615384615385
900,1,130.36110424995422,runtime,233.0,1980.0,0.19876923076923078,233.0,1980.0,0.19876923076923078
900,2,108.5236611366272,runtime,184.8846153846154,1980.0,0.12011538461538462,369.7692307692308,3960.0,0.24023076923076925
900,3,99.65018320083618,runtime,161.46153846153845,1980.0,0.0926153846153846,484.38461538461536,5940.0,0.2778461538461538
900,4,97.1870608329773,runtime,151.84615384615387,1980.0,0.07176923076923074,607.3846153846155,7920.0,0.28707692307692295
1000,1,130.3572211265564,runtime,237.53846153846155,1980.0,0.20776923076923073,237.53846153846155,1980.0,0.20776923076923073
1000,2,107.76813077926636,runtime,186.73076923076923,1980.0,0.13073076923076926,373.46153846153845,3960.0,0.2614615384615385
1000,3,98.74497127532959,runtime,161.92307692307693,1980.0,0.09125641025641024,485.76923076923083,5940.0,0.2737692307692307
1000,4,98.80888605117798,runtime,149.46153846153848,1980.0,0.06996153846153846,597.8461538461539,7920.0,0.27984615384615386
1200,1,129.61227345466614,runtime,241.92307692307693,1980.0,0.21546153846153843,241.92307692307693,1980.0,0.21546153846153843
1200,2,106.88626551628113,runtime,189.26923076923077,1980.0,0.13042307692307692,378.53846153846155,3960.0,0.26084615384615384
1200,3,97.95201802253723,runtime,165.56410256410257,1980.0,0.09471794871794871,496.69230769230774,5940.0,0.28415384615384615
1200,4,98.76827478408813,runtime,150.34615384615387,1980.0,0.06984615384615384,601.3846153846155,7920.0,0.27938461538461534
1400,1,128.712543964386,runtime,243.0,1980.0,0.2152307692307692,243.0,1980.0,0.2152307692307692
1400,2,106.97334742546082,runtime,188.76923076923077,1980.0,0.12996153846153846,377.53846153846155,3960.0,0.2599230769230769
1400,3,98.03446960449219,runtime,166.10256410256412,1980.0,0.09405128205128206,498.3076923076924,5940.0,0.2821538461538462
1400,4,97.9541962146759,runtime,152.3653846153846,1980.0,0.07065384615384615,609.4615384615385,7920.0,0.2826153846153846
1600,1,129.53324723243713,runtime,234.0,1980.0,0.2,234.0,1980.0,0.2
1600,2,107.70646047592163,runtime,186.3846153846154,1980.0,0.13065384615384612,372.7692307692308,3960.0,0.26130769230769224
1600,3,97.95688581466675,runtime,165.5897435897436,1980.0,0.09364102564102562,496.7692307692308,5940.0,0.2809230769230769
1600,4,98.79661512374878,runtime,151.15384615384613,1980.0,0.06900000000000002,604.6153846153845,7920.0,0.2760000000000001
2000,1,129.56769347190857,runtime,235.69230769230768,1980.0,0.19884615384615384,235.69230769230768,1980.0,0.19884615384615384
2000,2,107.75496101379395,runtime,186.96153846153845,1980.0,0.12953846153846155,373.9230769230769,3960.0,0.2590769230769231
2000,3,97.14430022239685,runtime,166.5897435897436,1980.0,0.09453846153846153,499.7692307692308,5940.0,0.2836153846153846
2000,4,97.95104694366455,runtime,152.01923076923077,1980.0,0.06780769230769229,608.0769230769231,7920.0,0.27123076923076916
