Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20009922981262207,1980.0,0.0,0.0,0.0,0.0,149
1.2306971549987793,1980.0,0.0,0.0,0.0,0.0,122
2.0405397415161133,1980.0,0.279,0.0,0.0,0.075,430
2.8496592044830322,1980.0,0.279,0.0,0.0,0.075,484
3.671121597290039,1980.0,0.279,0.0,0.0,0.075,485
4.480309963226318,1980.0,0.279,0.0,0.0,0.075,486
5.289899587631226,1980.0,0.279,0.0,0.0,0.075,486
6.098907947540283,1980.0,0.279,0.0,0.0,0.075,485
6.907761096954346,1980.0,0.279,0.0,0.0,0.075,486
7.717382431030273,1980.0,0.279,0.0,0.0,0.075,485
8.526888132095337,1980.0,0.279,0.0,0.0,0.075,485
9.336037158966064,1980.0,0.279,0.0,0.0,0.075,484
10.145177841186523,1980.0,0.279,0.0,0.0,0.075,485
10.954238176345825,1980.0,0.279,0.0,0.0,0.075,483
11.763530254364014,1980.0,0.279,0.0,0.0,0.075,484
12.57267951965332,1980.0,0.279,0.0,0.0,0.075,484
13.381916284561157,1980.0,0.279,0.0,0.0,0.075,484
14.19199800491333,1980.0,0.279,0.0,0.0,0.075,484
15.00063180923462,1980.0,0.279,0.0,0.0,0.075,484
15.809783935546875,1980.0,0.279,0.0,0.0,0.075,484
16.619051933288574,1980.0,0.279,0.0,0.0,0.075,484
17.429303407669067,1980.0,0.279,0.0,0.0,0.075,485
18.23892092704773,1980.0,0.279,0.0,0.0,0.075,484
19.04916477203369,1980.0,0.279,0.0,0.0,0.075,485
19.859363794326782,1980.0,0.279,0.0,0.0,0.075,485
20.668140649795532,1980.0,0.279,0.0,0.0,0.075,485
21.477669954299927,1980.0,0.279,0.0,0.0,0.075,485
22.28694438934326,1980.0,0.279,0.0,0.0,0.075,485
23.096143007278442,1980.0,0.279,0.0,0.0,0.075,485
23.90534234046936,1980.0,0.279,0.0,0.0,0.075,485
24.714845180511475,1980.0,0.279,0.0,0.0,0.075,485
25.524055242538452,1980.0,0.279,0.0,0.0,0.075,485
26.333869457244873,1980.0,0.279,0.0,0.0,0.075,485
27.143221855163574,1980.0,0.279,0.0,0.0,0.075,484
27.952701091766357,1980.0,0.279,0.0,0.0,0.075,484
28.76202702522278,1980.0,0.279,0.0,0.0,0.075,484
29.571735858917236,1980.0,0.279,0.0,0.0,0.075,484
30.38131546974182,1980.0,0.279,0.0,0.0,0.075,485
31.190699815750122,1980.0,0.279,0.0,0.0,0.075,484
32.0003342628479,1980.0,0.279,0.0,0.0,0.075,484
32.809845209121704,1980.0,0.279,0.0,0.0,0.075,485
33.619418144226074,1980.0,0.279,0.0,0.0,0.075,486
34.42908716201782,1980.0,0.279,0.0,0.0,0.075,486
35.23886513710022,1980.0,0.279,0.0,0.0,0.075,486
36.048012256622314,1980.0,0.279,0.0,0.0,0.075,486
36.8571982383728,1980.0,0.279,0.0,0.0,0.075,486
37.66711783409119,1980.0,0.279,0.0,0.0,0.075,486
38.47658348083496,1980.0,0.279,0.0,0.0,0.075,485
39.28589129447937,1980.0,0.279,0.0,0.0,0.075,485
40.09533166885376,1980.0,0.279,0.0,0.0,0.075,485
40.904531478881836,1980.0,0.279,0.0,0.0,0.075,484
41.714054346084595,1980.0,0.279,0.0,0.0,0.075,484
42.52315664291382,1980.0,0.279,0.0,0.0,0.075,485
43.332327365875244,1980.0,0.279,0.0,0.0,0.075,484
44.14135456085205,1980.0,0.279,0.0,0.0,0.075,485
44.950664043426514,1980.0,0.279,0.0,0.0,0.075,484
45.76000738143921,1980.0,0.279,0.0,0.0,0.075,484
46.574498891830444,1980.0,0.279,0.0,0.0,0.075,484
47.38449716567993,1980.0,0.279,0.0,0.0,0.075,485
48.194363832473755,1980.0,0.279,0.0,0.0,0.075,485
49.004382610321045,1980.0,0.279,0.0,0.0,0.075,485
49.81328368186951,1980.0,0.279,0.0,0.0,0.075,484
50.62233519554138,1980.0,0.279,0.0,0.0,0.075,484
51.43093705177307,1980.0,0.279,0.0,0.0,0.075,484
52.23991870880127,1980.0,0.279,0.0,0.0,0.075,484
53.048319816589355,1980.0,0.279,0.0,0.0,0.075,484
53.857415437698364,1980.0,0.279,0.0,0.0,0.075,484
54.666836977005005,1980.0,0.279,0.0,0.0,0.075,485
55.47624850273132,1980.0,0.279,0.0,0.0,0.075,484
56.28532695770264,1980.0,0.279,0.0,0.0,0.075,485
57.0946626663208,1980.0,0.279,0.0,0.0,0.075,485
57.903794288635254,1980.0,0.279,0.0,0.0,0.075,484
