Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.2001020908355713,1980.0,0.0,0.0,0.0,0.0,150,345.0,0.0,0.0,0.0,0.0,69
1.641289472579956,1965.0,0.0,0.0,0.0,0.0,102,345.0,0.0,0.0,0.0,0.0,69
2.451063632965088,1860.0,0.001,0.0,0.0,0.028,185,1980.0,0.001,0.0,0.0,0.022,146
3.2661192417144775,1890.0,0.001,0.0,0.0,0.031,198,1980.0,0.001,0.0,0.0,0.024,195
4.0752270221710205,1830.0,0.001,0.0,0.0,0.033,199,1980.0,0.001,0.0,0.0,0.025,196
4.88489556312561,1560.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,196
5.693833589553833,1560.0,0.001,0.0,0.0,0.028,198,1980.0,0.001,0.0,0.0,0.027,195
6.502987861633301,1800.0,0.001,0.0,0.0,0.029,198,1980.0,0.001,0.0,0.0,0.026,195
7.312237501144409,1860.0,0.001,0.0,0.0,0.031,200,1980.0,0.001,0.0,0.0,0.026,196
8.121168851852417,1800.0,0.001,0.0,0.0,0.031,199,1980.0,0.001,0.0,0.0,0.026,196
8.930338621139526,1590.0,0.001,0.0,0.0,0.03,198,1980.0,0.001,0.0,0.0,0.026,196
9.73957872390747,1665.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,196
10.552094221115112,1725.0,0.001,0.0,0.0,0.029,198,1980.0,0.001,0.0,0.0,0.026,196
11.36178731918335,1830.0,0.001,0.0,0.0,0.03,198,1980.0,0.001,0.0,0.0,0.026,197
12.17091417312622,1800.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,197
12.980128049850464,1725.0,0.001,0.0,0.0,0.03,198,1980.0,0.001,0.0,0.0,0.026,197
13.790748834609985,1725.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,196
14.601437091827393,1755.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,196
15.411625146865845,1770.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,196
16.220673084259033,1770.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,197
17.029778957366943,1755.0,0.001,0.0,0.0,0.029,198,1980.0,0.001,0.0,0.0,0.026,197
17.83931827545166,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
18.64844274520874,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,196
19.45754313468933,1785.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,196
20.26670217514038,1755.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,197
21.076632022857666,1755.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,197
21.88568115234375,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
22.69468903541565,1755.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
23.503884077072144,1785.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
24.31323528289795,1755.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,196
25.12178134918213,1770.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,198
25.93098282814026,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,198
26.740195512771606,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,198
27.549375534057617,1740.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,198
28.35848903656006,1755.0,0.001,0.0,0.0,0.03,199,1980.0,0.001,0.0,0.0,0.026,198
29.16814136505127,1755.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
29.97851800918579,1785.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
30.78983211517334,1740.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
31.599390029907227,1755.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
32.40866684913635,1785.0,0.001,0.0,0.0,0.029,199,1980.0,0.001,0.0,0.0,0.026,197
