Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20010900497436523,1980.0,0.0,0.0,0.0,0.0,144,465.0,0.0,0.0,0.0,0.0,77,435.0,0.0,0.0,0.0,0.0,93
1.0123941898345947,465.0,0.0,0.0,0.0,0.0,108,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,69
1.822920322418213,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,70,345.0,0.0,0.0,0.0,0.0,68
2.7198591232299805,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
3.883460283279419,345.0,0.0,0.0,0.0,0.0,80,345.0,0.0,0.0,0.0,0.0,69,345.0,0.0,0.0,0.0,0.0,68
5.238314628601074,1980.0,0.0,0.0,0.0,0.0,101,1980.0,0.0,0.0,0.0,0.0,74,345.0,0.0,0.0,0.0,0.0,68
6.050318002700806,1980.0,0.001,0.0,0.0,0.0,139,1980.0,0.0,0.0,0.0,0.0,109,1980.0,0.0,0.0,0.0,0.0,98
6.861187934875488,1980.0,0.008,0.0,0.0,0.0,149,1980.0,0.001,0.0,0.0,0.0,122,1980.0,0.001,0.0,0.0,0.0,116
7.673146724700928,1980.0,0.093,0.0,0.02,0.0,258,1980.0,0.111,0.0,0.024,0.0,227,1980.0,0.12,0.0,0.025,0.0,218
8.484440803527832,1980.0,0.126,0.0,0.025,0.0,287,1980.0,0.109,0.0,0.025,0.0,244,1980.0,0.096,0.0,0.02,0.0,236
9.295510530471802,1980.0,0.017,0.0,0.003,0.0,219,1980.0,0.017,0.0,0.003,0.0,187,1980.0,0.017,0.0,0.003,0.0,182
10.107586860656738,1980.0,0.115,0.0,0.02,0.0,221,1980.0,0.096,0.0,0.02,0.0,190,1980.0,0.081,0.0,0.015,0.0,181
10.919671773910522,1980.0,0.159,0.0,0.03,0.0,274,1980.0,0.125,0.0,0.025,0.0,237,1980.0,0.11,0.0,0.024,0.0,233
11.731072187423706,1980.0,0.107,0.0,0.02,0.0,265,1980.0,0.106,0.0,0.024,0.0,231,1980.0,0.096,0.0,0.02,0.0,210
12.5413498878479,1980.0,0.007,0.0,0.001,0.0,200,1980.0,0.024,0.0,0.005,0.0,166,1980.0,0.007,0.0,0.001,0.0,164
13.351531267166138,1980.0,0.107,0.0,0.02,0.0,270,1980.0,0.114,0.0,0.025,0.0,237,1980.0,0.096,0.0,0.02,0.0,235
14.161644220352173,1980.0,0.128,0.0,0.021,0.0,271,1980.0,0.096,0.0,0.02,0.0,237,1980.0,0.105,0.0,0.02,0.0,237
14.97175645828247,1980.0,0.041,0.0,0.008,0.0,196,1980.0,0.034,0.0,0.007,0.0,168,1980.0,0.034,0.0,0.007,0.0,161
15.784075260162354,1980.0,0.0,0.0,0.0,0.0,143,1980.0,0.0,0.0,0.0,0.0,115,1980.0,0.0,0.0,0.0,0.0,114
