Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20026731491088867,1410.0,0.0,0.0,0.0,0.0,88
1.2966578006744385,330.0,0.0,0.0,0.0,0.0,64
2.7375869750976562,210.0,0.0,0.0,0.0,0.0,63
3.9570417404174805,210.0,0.0,0.0,0.0,0.0,63
5.1704771518707275,210.0,0.0,0.0,0.0,0.0,62
6.387532711029053,1410.0,0.0,0.0,0.0,0.0,98
7.570263385772705,1410.0,0.011,0.0,0.0,0.0,98
8.764100313186646,1275.0,0.149,0.0,0.0,0.0,322
10.011619091033936,1305.0,0.189,0.0,0.0,0.0,311
11.206626653671265,1335.0,0.19,0.0,0.0,0.0,294
12.446022748947144,1305.0,0.146,0.0,0.0,0.0,292
13.650877952575684,1290.0,0.144,0.0,0.0,0.0,309
14.851666927337646,1305.0,0.18,0.0,0.0,0.0,302
16.047975301742554,1305.0,0.18,0.0,0.0,0.0,290
17.24491572380066,1305.0,0.144,0.0,0.0,0.0,290
18.44518733024597,1260.0,0.167,0.0,0.0,0.0,301
19.64406943321228,1305.0,0.186,0.0,0.0,0.0,297
20.844796180725098,1290.0,0.141,0.0,0.0,0.0,288
22.047497749328613,1305.0,0.141,0.0,0.0,0.0,304
23.252665758132935,1335.0,0.179,0.0,0.0,0.0,295
24.445802211761475,1305.0,0.163,0.0,0.0,0.0,295
25.689322471618652,1260.0,0.141,0.0,0.0,0.0,306
26.899013996124268,1290.0,0.168,0.0,0.0,0.0,300
28.09492039680481,1305.0,0.187,0.0,0.0,0.0,303
29.29548668861389,1290.0,0.139,0.0,0.0,0.0,292
30.491685152053833,1260.0,0.142,0.0,0.0,0.0,317
31.702298641204834,1410.0,0.029,0.0,0.0,0.0,106
32.911412715911865,1410.0,0.018,0.0,0.0,0.0,109
