Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20026397705078125,1410.0,0.0,0.0,0.0,0.0,105,1410.0,0.0,0.0,0.0,0.0,89,210.0,0.0,0.0,0.0,0.0,55
1.3426175117492676,300.0,0.0,0.0,0.0,0.0,66,240.0,0.0,0.0,0.0,0.0,57,210.0,0.0,0.0,0.0,0.0,54
2.7579944133758545,210.0,0.0,0.0,0.0,0.0,65,210.0,0.0,0.0,0.0,0.0,57,210.0,0.0,0.0,0.0,0.0,54
3.977678060531616,210.0,0.0,0.0,0.0,0.0,65,210.0,0.0,0.0,0.0,0.0,57,210.0,0.0,0.0,0.0,0.0,54
5.190052509307861,210.0,0.0,0.0,0.0,0.0,65,210.0,0.0,0.0,0.0,0.0,57,210.0,0.0,0.0,0.0,0.0,53
6.401189804077148,1410.0,0.0,0.0,0.0,0.0,101,1410.0,0.0,0.0,0.0,0.0,88,1410.0,0.0,0.0,0.0,0.0,74
7.646883964538574,1410.0,0.0,0.0,0.0,0.0,102,1410.0,0.001,0.0,0.0,0.0,80,1410.0,0.002,0.0,0.0,0.0,85
8.76137113571167,1305.0,0.164,0.0,0.0,0.0,339,1335.0,0.151,0.0,0.0,0.0,330,1305.0,0.137,0.0,0.0,0.0,319
9.920864820480347,1290.0,0.169,0.0,0.0,0.0,304,1335.0,0.157,0.0,0.0,0.0,305,1380.0,0.165,0.0,0.0,0.0,300
11.087255716323853,1410.0,0.061,0.0,0.0,0.0,102,1335.0,0.094,0.0,0.0,0.0,99,1365.0,0.149,0.0,0.0,0.0,322
12.20397424697876,1290.0,0.141,0.0,0.0,0.0,331,1320.0,0.132,0.0,0.0,0.0,308,1365.0,0.171,0.0,0.0,0.0,273
13.367779970169067,1350.0,0.183,0.0,0.0,0.0,274,1380.0,0.175,0.0,0.0,0.0,297,1395.0,0.148,0.0,0.0,0.0,153
14.518908023834229,1260.0,0.145,0.0,0.0,0.0,303,1290.0,0.136,0.0,0.0,0.0,300,1320.0,0.172,0.0,0.0,0.0,309
15.686826229095459,1260.0,0.18,0.0,0.0,0.0,308,1350.0,0.176,0.0,0.0,0.0,308,1395.0,0.169,0.0,0.0,0.0,298
16.849154949188232,1305.0,0.0,0.0,0.0,0.0,299,1335.0,0.0,0.0,0.0,0.0,294,1395.0,0.0,0.0,0.0,0.0,297
17.958055019378662,1410.0,0.015,0.0,0.0,0.0,108,1410.0,0.02,0.0,0.0,0.0,84,1410.0,0.02,0.0,0.0,0.0,74
