Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20009899139404297,345.0,0.0,0.0,0.0,0.0,113,345.0,0.0,0.0,0.0,0.0,69
1.302581787109375,1980.0,0.0,0.0,0.0,0.0,95,1980.0,0.0,0.0,0.0,0.0,73
2.114043951034546,1980.0,0.0,0.0,0.345,0.0,428,1980.0,0.0,0.0,0.345,0.0,368
2.9240591526031494,1980.0,0.0,0.0,0.345,0.0,528,1980.0,0.0,0.0,0.345,0.0,474
3.7336912155151367,1980.0,0.0,0.0,0.345,0.0,530,1980.0,0.0,0.0,0.345,0.0,472
4.543014764785767,1980.0,0.0,0.0,0.345,0.0,531,1980.0,0.0,0.0,0.345,0.0,473
5.352742910385132,1980.0,0.0,0.0,0.345,0.0,531,1980.0,0.0,0.0,0.345,0.0,473
6.162485599517822,1980.0,0.0,0.0,0.345,0.0,532,1980.0,0.0,0.0,0.345,0.0,474
6.97226619720459,1980.0,0.0,0.0,0.345,0.0,532,1980.0,0.0,0.0,0.345,0.0,474
7.781649589538574,1980.0,0.0,0.0,0.345,0.0,532,1980.0,0.0,0.0,0.345,0.0,474
8.591504335403442,1980.0,0.0,0.0,0.345,0.0,532,1980.0,0.0,0.0,0.345,0.0,475
9.401108980178833,1980.0,0.0,0.0,0.345,0.0,532,1980.0,0.0,0.0,0.345,0.0,474
10.21109127998352,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
11.020747184753418,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
11.830769777297974,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
12.640313863754272,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
13.45013427734375,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
14.260319471359253,1980.0,0.0,0.0,0.345,0.0,533,1980.0,0.0,0.0,0.345,0.0,475
15.071606159210205,1980.0,0.0,0.0,0.339,0.0,520,1980.0,0.0,0.0,0.338,0.0,463
