Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.2001044750213623,555.0,0.0,0.0,0.0,0.0,108
1.4514658451080322,345.0,0.0,0.0,0.0,0.0,80
2.9776675701141357,1980.0,0.0,0.0,0.0,0.0,107
3.7880146503448486,1980.0,0.0,0.0,0.0,0.0,138
4.598103284835815,1980.0,0.0,0.0,0.0,0.0,139
5.408198595046997,1980.0,0.0,0.0,0.0,0.0,139
6.219295024871826,1980.0,0.0,0.0,0.0,0.0,139
7.127836227416992,1980.0,0.0,0.0,0.0,0.0,139
7.938047647476196,1980.0,0.0,0.0,0.0,0.0,139
8.74839448928833,1980.0,0.0,0.0,0.0,0.0,139
9.55901288986206,1980.0,0.0,0.0,0.0,0.0,139
10.369394540786743,1980.0,0.0,0.0,0.0,0.0,139
11.180051326751709,1980.0,0.0,0.0,0.0,0.0,139
11.992230892181396,1980.0,0.0,0.0,0.0,0.0,139
12.802767038345337,1980.0,0.0,0.0,0.0,0.0,139
13.612921953201294,1980.0,0.0,0.0,0.0,0.0,139
14.422992706298828,1980.0,0.0,0.0,0.0,0.0,139
15.233264207839966,1980.0,0.028,0.0,0.0,0.013,158
16.042909860610962,1980.0,0.029,0.0,0.0,0.012,167
16.852842092514038,1980.0,0.029,0.0,0.0,0.012,167
17.662679195404053,1980.0,0.029,0.0,0.0,0.012,167
18.472487211227417,1980.0,0.029,0.0,0.0,0.012,167
19.282432317733765,1980.0,0.029,0.0,0.0,0.012,167
20.09221315383911,1980.0,0.029,0.0,0.0,0.012,167
20.901695489883423,1980.0,0.028,0.0,0.0,0.012,167
21.71155071258545,1980.0,0.028,0.0,0.0,0.012,167
22.52135682106018,1980.0,0.028,0.0,0.0,0.012,167
23.331111192703247,1980.0,0.028,0.0,0.0,0.012,167
24.140944242477417,1980.0,0.028,0.0,0.0,0.012,167
24.95076274871826,1980.0,0.028,0.0,0.0,0.012,167
25.76056671142578,1980.0,0.028,0.0,0.0,0.012,167
26.570427656173706,1980.0,0.028,0.0,0.0,0.012,167
27.380174160003662,1980.0,0.027,0.0,0.0,0.015,166
28.19004464149475,1980.0,0.029,0.0,0.0,0.012,168
29.000149488449097,1980.0,0.029,0.0,0.0,0.012,168
29.81004309654236,1980.0,0.029,0.0,0.0,0.012,167
30.619980573654175,1980.0,0.029,0.0,0.0,0.012,168
31.42988896369934,1980.0,0.029,0.0,0.0,0.012,168
32.239811182022095,1980.0,0.029,0.0,0.0,0.012,168
33.04959058761597,1980.0,0.028,0.0,0.0,0.012,167
33.85964751243591,1980.0,0.028,0.0,0.0,0.012,167
34.669745683670044,1980.0,0.028,0.0,0.0,0.012,167
35.479665994644165,1980.0,0.028,0.0,0.0,0.012,167
36.28951096534729,1980.0,0.028,0.0,0.0,0.012,167
37.099536418914795,1980.0,0.028,0.0,0.0,0.012,167
37.90958547592163,1980.0,0.028,0.0,0.0,0.012,167
38.71951413154602,1980.0,0.028,0.0,0.0,0.012,167
