power_cap,pred_rank,true_rank,pred_optimal_gpu,true_optimal_gpu,selected_target,max_gpu,max_gpu_target,target_1gpu,target_2gpu,target_3gpu,target_4gpu,improve_vs_max_gpu_pct,improve_vs_1gpu_pct,improve_vs_2gpu_pct,improve_vs_3gpu_pct,improve_vs_4gpu_pct
800,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.60114765167236,4,44.60114765167236,142.21859788894653,77.56552243232727,57.47333288192749,44.60114765167236,0.0,68.63901886692778,42.498746539630375,22.396796191895792,0.0
900,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.13329720497131,4,44.13329720497131,141.4889657497406,77.53353428840637,57.5791540145874,44.13329720497131,0.0,68.80795829476037,43.07844004530232,23.351952698383943,0.0
1000,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.58450961112976,4,44.58450961112976,142.2802505493164,77.51779317855835,57.549471378326416,44.58450961112976,0.0,68.66430201029473,42.48480538083485,22.52837681508116,0.0
1200,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.566826581954956,4,44.566826581954956,141.4612648487091,77.5485942363739,58.01569366455078,44.566826581954956,0.0,68.49538519988594,42.53045200779276,23.181429425558107,0.0
1400,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.2475049495697,4,44.2475049495697,141.45265173912048,77.50189113616943,57.594900608062744,44.2475049495697,0.0,68.71921140709694,42.90783837541767,23.17461358137066,0.0
1600,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,44.12111735343933,4,44.12111735343933,141.62098693847656,77.59665846824646,57.56602740287781,44.12111735343933,0.0,68.84563629498885,43.14044158036231,23.35563292450913,0.0
