Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.20011162757873535,1980.0,0.0,0.0,0.0,0.0,156,345.0,0.0,0.0,0.0,0.0,69
1.0126028060913086,1980.0,0.0,0.0,0.0,0.0,151,345.0,0.0,0.0,0.0,0.0,69
1.823526382446289,375.0,0.0,0.0,0.0,0.0,125,345.0,0.0,0.0,0.0,0.0,69
2.6341216564178467,345.0,0.0,0.0,0.0,0.0,83,345.0,0.0,0.0,0.0,0.0,69
3.7520627975463867,345.0,0.0,0.0,0.0,0.0,82,345.0,0.0,0.0,0.0,0.0,69
4.86559796333313,345.0,0.0,0.0,0.0,0.0,82,345.0,0.0,0.0,0.0,0.0,69
6.194740056991577,1980.0,0.0,0.0,0.0,0.0,100,345.0,0.0,0.0,0.0,0.0,69
7.504335641860962,1980.0,0.0,0.0,0.0,0.0,143,1980.0,0.0,0.0,0.0,0.0,113
8.314742088317871,1980.0,0.282,0.0,0.006,0.0,271,1980.0,0.324,0.0,0.007,0.0,233
9.12483835220337,1980.0,0.555,0.0,0.014,0.0,501,1980.0,0.545,0.0,0.013,0.0,448
9.935194969177246,1980.0,0.53,0.0,0.015,0.0,526,1980.0,0.498,0.0,0.012,0.0,468
10.746320962905884,1980.0,0.575,0.0,0.014,0.0,538,1980.0,0.563,0.0,0.015,0.0,485
11.556376218795776,1980.0,0.521,0.0,0.013,0.0,538,1980.0,0.55,0.0,0.013,0.0,477
12.366202116012573,1980.0,0.54,0.0,0.015,0.0,534,1980.0,0.481,0.0,0.013,0.0,483
13.175955772399902,1980.0,0.582,0.0,0.014,0.0,522,1980.0,0.567,0.0,0.014,0.0,473
13.98775601387024,1980.0,0.495,0.0,0.013,0.0,542,1980.0,0.546,0.0,0.015,0.0,481
14.797333478927612,1980.0,0.557,0.0,0.014,0.0,544,1980.0,0.546,0.0,0.013,0.0,483
15.607662200927734,1980.0,0.517,0.0,0.014,0.0,531,1980.0,0.521,0.0,0.013,0.0,471
16.417848110198975,1980.0,0.573,0.0,0.014,0.0,543,1980.0,0.568,0.0,0.016,0.0,481
17.227696657180786,1980.0,0.538,0.0,0.013,0.0,544,1980.0,0.547,0.0,0.013,0.0,483
18.037644624710083,1980.0,0.546,0.0,0.015,0.0,542,1980.0,0.478,0.0,0.012,0.0,471
18.847512245178223,1980.0,0.581,0.0,0.014,0.0,552,1980.0,0.559,0.0,0.015,0.0,491
19.65747046470642,1980.0,0.527,0.0,0.015,0.0,542,1980.0,0.564,0.0,0.014,0.0,488
20.46751070022583,1980.0,0.58,0.0,0.014,0.0,559,1980.0,0.562,0.0,0.015,0.0,499
21.278008699417114,1980.0,0.517,0.0,0.014,0.0,554,1980.0,0.56,0.0,0.016,0.0,498
22.08824110031128,1980.0,0.544,0.0,0.012,0.0,473,1980.0,0.456,0.0,0.01,0.0,420
22.898736476898193,1980.0,0.418,0.0,0.011,0.0,429,1980.0,0.416,0.0,0.011,0.0,373
23.709324598312378,1980.0,0.586,0.0,0.014,0.0,468,1980.0,0.565,0.0,0.015,0.0,417
24.519904136657715,1980.0,0.534,0.0,0.015,0.0,543,1980.0,0.535,0.0,0.013,0.0,488
25.330151081085205,1980.0,0.581,0.0,0.014,0.0,559,1980.0,0.56,0.0,0.015,0.0,504
26.140707969665527,1980.0,0.574,0.0,0.014,0.0,529,1980.0,0.574,0.0,0.014,0.0,478
26.95094871520996,1980.0,0.566,0.0,0.015,0.0,549,1980.0,0.519,0.0,0.014,0.0,494
27.761112451553345,1980.0,0.587,0.0,0.014,0.0,559,1980.0,0.571,0.0,0.014,0.0,489
28.571561098098755,1980.0,0.576,0.0,0.016,0.0,550,1980.0,0.517,0.0,0.014,0.0,502
29.381926774978638,1980.0,0.589,0.0,0.014,0.0,541,1980.0,0.527,0.0,0.013,0.0,487
30.192121982574463,1980.0,0.555,0.0,0.016,0.0,557,1980.0,0.562,0.0,0.015,0.0,505
31.002058267593384,1980.0,0.527,0.0,0.015,0.0,541,1980.0,0.557,0.0,0.014,0.0,492
31.812085390090942,1980.0,0.53,0.0,0.013,0.0,539,1980.0,0.487,0.0,0.013,0.0,488
32.622304916381836,1980.0,0.562,0.0,0.014,0.0,558,1980.0,0.578,0.0,0.014,0.0,507
33.43220376968384,1980.0,0.563,0.0,0.015,0.0,552,1980.0,0.516,0.0,0.014,0.0,495
34.2621955871582,1980.0,0.584,0.0,0.014,0.0,560,1980.0,0.576,0.0,0.014,0.0,491
35.0726900100708,1980.0,0.565,0.0,0.016,0.0,545,1980.0,0.516,0.0,0.014,0.0,506
35.88294267654419,1980.0,0.589,0.0,0.014,0.0,539,1980.0,0.51,0.0,0.013,0.0,490
36.69294881820679,1980.0,0.569,0.0,0.016,0.0,546,1980.0,0.566,0.0,0.015,0.0,497
37.50399327278137,1980.0,0.418,0.0,0.011,0.0,395,1980.0,0.412,0.0,0.011,0.0,354
38.314619064331055,1980.0,0.192,0.0,0.006,0.0,401,1980.0,0.194,0.0,0.005,0.0,360
39.124614238739014,1980.0,0.581,0.0,0.014,0.0,556,1980.0,0.561,0.0,0.015,0.0,505
39.934810161590576,1980.0,0.529,0.0,0.014,0.0,546,1980.0,0.579,0.0,0.014,0.0,493
40.74526762962341,1980.0,0.573,0.0,0.014,0.0,559,1980.0,0.565,0.0,0.016,0.0,502
41.554402589797974,1980.0,0.529,0.0,0.014,0.0,545,1980.0,0.585,0.0,0.014,0.0,499
42.364750623703,1980.0,0.571,0.0,0.014,0.0,554,1980.0,0.57,0.0,0.016,0.0,503
43.1747887134552,1980.0,0.527,0.0,0.013,0.0,548,1980.0,0.585,0.0,0.014,0.0,498
43.98539352416992,1980.0,0.503,0.0,0.014,0.0,524,1980.0,0.566,0.0,0.016,0.0,468
44.79631853103638,1980.0,0.575,0.0,0.014,0.0,548,1980.0,0.586,0.0,0.014,0.0,504
45.606486558914185,1980.0,0.568,0.0,0.014,0.0,553,1980.0,0.558,0.0,0.016,0.0,506
46.41649341583252,1980.0,0.537,0.0,0.013,0.0,552,1980.0,0.58,0.0,0.014,0.0,505
47.22668123245239,1980.0,0.566,0.0,0.015,0.0,559,1980.0,0.537,0.0,0.015,0.0,504
48.03677797317505,1980.0,0.561,0.0,0.014,0.0,557,1980.0,0.58,0.0,0.014,0.0,505
48.8471097946167,1980.0,0.562,0.0,0.015,0.0,548,1980.0,0.516,0.0,0.014,0.0,492
49.65805435180664,1980.0,0.584,0.0,0.014,0.0,535,1980.0,0.578,0.0,0.014,0.0,478
50.46852421760559,1980.0,0.528,0.0,0.014,0.0,524,1980.0,0.585,0.0,0.014,0.0,501
51.27885675430298,1980.0,0.574,0.0,0.014,0.0,558,1980.0,0.572,0.0,0.016,0.0,504
52.08990478515625,1980.0,0.327,0.0,0.008,0.0,465,1980.0,0.243,0.0,0.006,0.0,417
52.90082383155823,1980.0,0.421,0.0,0.011,0.0,422,1980.0,0.412,0.0,0.011,0.0,381
53.71156573295593,1980.0,0.0,0.0,0.0,0.0,179,1980.0,0.0,0.0,0.0,0.0,152
