Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20011281967163086,1980.0,0.004,0.0,0.0,0.0,146
1.0125937461853027,1980.0,0.0,0.0,0.0,0.0,145
1.8242278099060059,570.0,0.0,0.0,0.0,0.0,135
2.635136842727661,360.0,0.0,0.0,0.0,0.0,82
3.5028762817382812,345.0,0.0,0.0,0.0,0.0,81
4.60079026222229,345.0,0.0,0.0,0.0,0.0,81
5.938568353652954,1980.0,0.0,0.0,0.0,0.0,100
6.749194383621216,1980.0,0.465,0.0,0.013,0.0,340
7.5595903396606445,1980.0,0.665,0.0,0.018,0.0,576
8.370189905166626,1980.0,0.662,0.0,0.018,0.0,614
9.17994236946106,1980.0,0.656,0.0,0.018,0.0,612
9.990122079849243,1980.0,0.651,0.0,0.018,0.0,608
10.799928426742554,1980.0,0.658,0.0,0.018,0.0,613
11.609761238098145,1980.0,0.672,0.0,0.018,0.0,620
12.419054746627808,1980.0,0.669,0.0,0.017,0.0,623
13.228261232376099,1980.0,0.669,0.0,0.016,0.0,628
14.037822008132935,1980.0,0.683,0.0,0.017,0.0,626
14.847540140151978,1980.0,0.678,0.0,0.017,0.0,624
15.657201290130615,1980.0,0.675,0.0,0.018,0.0,618
16.466975450515747,1980.0,0.667,0.0,0.018,0.0,621
17.27652382850647,1980.0,0.668,0.0,0.018,0.0,620
18.08638334274292,1980.0,0.668,0.0,0.018,0.0,622
18.89620304107666,1980.0,0.662,0.0,0.018,0.0,621
19.70707654953003,1980.0,0.658,0.0,0.018,0.0,622
20.51752781867981,1980.0,0.654,0.0,0.018,0.0,623
21.327109813690186,1980.0,0.655,0.0,0.018,0.0,632
22.136903285980225,1980.0,0.668,0.0,0.015,0.0,635
22.94655179977417,1980.0,0.68,0.0,0.016,0.0,634
23.756311893463135,1980.0,0.684,0.0,0.017,0.0,632
24.56602191925049,1980.0,0.682,0.0,0.017,0.0,633
25.375522136688232,1980.0,0.677,0.0,0.018,0.0,628
26.185091972351074,1980.0,0.672,0.0,0.018,0.0,626
26.994277477264404,1980.0,0.668,0.0,0.018,0.0,625
27.803821802139282,1980.0,0.662,0.0,0.018,0.0,625
28.613260746002197,1980.0,0.665,0.0,0.018,0.0,627
29.42355227470398,1980.0,0.617,0.0,0.015,0.0,553
30.233182191848755,1980.0,0.568,0.0,0.015,0.0,552
31.0429904460907,1980.0,0.306,0.0,0.008,0.0,526
31.85373592376709,1980.0,0.666,0.0,0.015,0.0,630
32.66361427307129,1980.0,0.681,0.0,0.016,0.0,635
33.473827838897705,1980.0,0.683,0.0,0.017,0.0,635
34.28396439552307,1980.0,0.679,0.0,0.017,0.0,632
35.09352397918701,1980.0,0.676,0.0,0.018,0.0,632
35.903456926345825,1980.0,0.671,0.0,0.018,0.0,628
36.712666273117065,1980.0,0.664,0.0,0.018,0.0,625
37.52277588844299,1980.0,0.666,0.0,0.018,0.0,623
38.332640409469604,1980.0,0.664,0.0,0.018,0.0,627
39.1426944732666,1980.0,0.671,0.0,0.017,0.0,630
39.952518939971924,1980.0,0.669,0.0,0.016,0.0,634
40.7623975276947,1980.0,0.667,0.0,0.015,0.0,635
41.57239031791687,1980.0,0.664,0.0,0.015,0.0,635
42.38287687301636,1980.0,0.662,0.0,0.015,0.0,635
43.19237494468689,1980.0,0.675,0.0,0.016,0.0,637
44.00276303291321,1980.0,0.684,0.0,0.016,0.0,638
44.81304383277893,1980.0,0.681,0.0,0.017,0.0,636
45.62329030036926,1980.0,0.676,0.0,0.017,0.0,626
46.43324661254883,1980.0,0.673,0.0,0.018,0.0,621
47.24325442314148,1980.0,0.666,0.0,0.018,0.0,621
48.05339789390564,1980.0,0.651,0.0,0.018,0.0,622
48.86371111869812,1980.0,0.657,0.0,0.018,0.0,624
49.673670530319214,1980.0,0.673,0.0,0.017,0.0,627
50.48357963562012,1980.0,0.67,0.0,0.016,0.0,630
51.29330325126648,1980.0,0.666,0.0,0.015,0.0,630
52.103254556655884,1980.0,0.669,0.0,0.015,0.0,630
52.91311955451965,1980.0,0.661,0.0,0.015,0.0,635
53.72286009788513,1980.0,0.67,0.0,0.015,0.0,584
54.53274917602539,1980.0,0.576,0.0,0.015,0.0,500
55.353172302246094,1980.0,0.562,0.0,0.015,0.0,504
56.1647047996521,1980.0,0.663,0.0,0.018,0.0,564
56.97507882118225,1980.0,0.659,0.0,0.018,0.0,614
57.78527283668518,1980.0,0.65,0.0,0.018,0.0,614
58.594961643218994,1980.0,0.656,0.0,0.018,0.0,619
59.40527939796448,1980.0,0.67,0.0,0.018,0.0,622
60.21542286872864,1980.0,0.671,0.0,0.017,0.0,624
61.024893045425415,1980.0,0.684,0.0,0.016,0.0,626
61.834630727767944,1980.0,0.682,0.0,0.017,0.0,629
62.64443302154541,1980.0,0.678,0.0,0.017,0.0,623
63.454251289367676,1980.0,0.661,0.0,0.018,0.0,620
64.26474380493164,1980.0,0.656,0.0,0.018,0.0,621
65.07552814483643,1980.0,0.653,0.0,0.018,0.0,622
65.88510155677795,1980.0,0.653,0.0,0.018,0.0,619
66.69510674476624,1980.0,0.671,0.0,0.017,0.0,619
67.5062940120697,1980.0,0.668,0.0,0.016,0.0,620
68.31636476516724,1980.0,0.666,0.0,0.015,0.0,620
69.12654399871826,1980.0,0.669,0.0,0.015,0.0,619
69.93670439720154,1980.0,0.658,0.0,0.015,0.0,621
70.7468614578247,1980.0,0.669,0.0,0.015,0.0,630
71.55648732185364,1980.0,0.666,0.0,0.018,0.0,631
72.36668562889099,1980.0,0.665,0.0,0.018,0.0,631
73.17646431922913,1980.0,0.666,0.0,0.018,0.0,627
73.98623418807983,1980.0,0.661,0.0,0.018,0.0,622
74.79596090316772,1980.0,0.657,0.0,0.018,0.0,626
75.60576176643372,1980.0,0.652,0.0,0.018,0.0,627
76.41538977622986,1980.0,0.653,0.0,0.018,0.0,624
77.2259624004364,1980.0,0.673,0.0,0.018,0.0,622
78.03648853302002,1980.0,0.67,0.0,0.016,0.0,621
78.84771823883057,1980.0,0.566,0.0,0.015,0.0,516
79.65891075134277,1980.0,0.567,0.0,0.015,0.0,534
80.51450228691101,1980.0,0.0,0.0,0.0,0.0,219
