power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,40.56253600120544,runtime,515.4615384615385,1980.0,0.7981538461538461,515.4615384615385,1980.0,0.7981538461538461
800,2,24.37288069725037,runtime,389.9230769230769,1520.7692307692307,0.7539230769230769,779.8461538461538,3041.5384615384614,1.5078461538461538
800,3,22.698745727539066,runtime,258.3333333333333,1146.153846153846,0.5264871794871794,775.0,3438.461538461538,1.5794615384615383
800,4,28.501604080200195,runtime,198.03846153846155,827.8846153846154,0.35036538461538463,792.1538461538462,3311.5384615384614,1.4014615384615385
900,1,40.58788299560547,runtime,517.0,1980.0,0.807076923076923,517.0,1980.0,0.807076923076923
900,2,24.91255283355713,runtime,439.2692307692308,1775.769230769231,0.7725,878.5384615384615,3551.538461538462,1.545
900,3,21.5252206325531,runtime,290.6923076923077,1306.923076923077,0.596025641025641,872.0769230769231,3920.7692307692305,1.7880769230769231
900,4,23.71467661857605,runtime,221.55769230769232,1008.4615384615385,0.41657692307692307,886.2307692307693,4033.846153846154,1.6663076923076923
1000,1,40.59061217308045,runtime,541.9230769230769,1980.0,0.858,541.9230769230769,1980.0,0.858
1000,2,24.79831075668335,runtime,479.3076923076923,1973.6538461538462,0.7799230769230769,958.6153846153846,3947.3076923076924,1.5598461538461539
1000,3,19.701383352279663,runtime,317.9230769230769,1394.6153846153848,0.5950769230769231,953.7692307692307,4183.846153846154,1.7852307692307692
1000,4,22.177355527877808,runtime,246.86538461538464,1120.0961538461538,0.4832307692307693,987.4615384615386,4480.384615384615,1.9329230769230772
1200,1,40.566725254058845,runtime,292.38461538461536,1204.0384615384614,0.399,292.38461538461536,1204.0384615384614,0.399
1200,2,24.85365843772888,runtime,481.7307692307692,1980.0,0.777076923076923,963.4615384615385,3960.0,1.554153846153846
1200,3,18.846687793731693,runtime,381.48717948717945,1752.3076923076922,0.6281538461538462,1144.4615384615383,5256.923076923076,1.8844615384615384
1200,4,18.9927339553833,runtime,287.88461538461536,1319.423076923077,0.5630576923076922,1151.5384615384614,5277.692307692308,2.252230769230769
1400,1,40.57395482063294,runtime,515.2307692307693,1980.0,0.8085384615384617,515.2307692307693,1980.0,0.8085384615384617
1400,2,24.895438194274906,runtime,482.9230769230769,1980.0,0.7779615384615387,965.8461538461538,3960.0,1.5559230769230774
1400,3,19.77878189086914,runtime,433.10256410256414,1980.0,0.6754102564102564,1299.3076923076924,5940.0,2.0262307692307693
1400,4,15.91532278060913,runtime,346.69230769230774,1476.0576923076924,0.6528461538461539,1386.769230769231,5904.2307692307695,2.6113846153846154
1600,1,41.08024263381958,runtime,298.15384615384613,1200.576923076923,0.42876923076923074,298.15384615384613,1200.576923076923,0.42876923076923074
1600,2,24.88709926605225,runtime,480.7307692307692,1980.0,0.7767692307692307,961.4615384615385,3960.0,1.5535384615384613
1600,3,18.79486870765686,runtime,425.43589743589746,1980.0,0.6744871794871795,1276.3076923076924,5940.0,2.0234615384615386
1600,4,16.474889993667606,runtime,384.1923076923077,1748.9423076923076,0.6327692307692308,1536.7692307692307,6995.7692307692305,2.531076923076923
2000,1,40.57556939125061,runtime,515.2307692307693,1980.0,0.8128461538461538,515.2307692307693,1980.0,0.8128461538461538
2000,2,25.015536546707157,runtime,480.80769230769226,1980.0,0.7764230769230768,961.6153846153845,3960.0,1.5528461538461535
2000,3,20.719728946685787,runtime,438.05128205128204,1980.0,0.6776666666666668,1314.1538461538462,5940.0,2.0330000000000004
2000,4,17.51437020301819,runtime,419.86538461538464,1980.0,0.6395576923076923,1679.4615384615386,7920.0,2.5582307692307693
