Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20017671585083008,1530.0,0.0,0.0,0.0,0.0,78
1.139711618423462,1530.0,0.0,0.0,0.0,0.0,78
2.0822229385375977,1290.0,0.0,0.0,0.0,0.0,64
3.0180463790893555,1530.0,0.748,0.0,0.0,0.0,162
3.9578561782836914,1530.0,0.747,0.0,0.0,0.0,188
4.890192747116089,1530.0,0.738,0.0,0.0,0.0,195
5.827676057815552,1530.0,0.718,0.0,0.0,0.0,193
6.767666578292847,1530.0,0.73,0.0,0.0,0.0,192
7.709840536117554,1530.0,0.732,0.0,0.0,0.0,199
8.647511959075928,1530.0,0.762,0.0,0.0,0.0,199
9.587099552154541,1530.0,0.739,0.0,0.0,0.0,200
10.520917177200317,1530.0,0.742,0.0,0.0,0.0,193
11.46056580543518,1530.0,0.746,0.0,0.0,0.0,200
12.399049282073975,1530.0,0.748,0.0,0.0,0.0,201
13.340220212936401,1530.0,0.765,0.0,0.0,0.0,201
14.2799391746521,1530.0,0.708,0.0,0.0,0.0,199
15.219232320785522,1530.0,0.71,0.0,0.0,0.0,196
16.160626649856567,1530.0,0.763,0.0,0.0,0.0,200
17.100270748138428,1530.0,0.756,0.0,0.0,0.0,196
18.040194272994995,1530.0,0.752,0.0,0.0,0.0,200
18.97951340675354,1530.0,0.696,0.0,0.0,0.0,200
19.911458492279053,1530.0,0.764,0.0,0.0,0.0,200
20.846697568893433,1530.0,0.76,0.0,0.0,0.0,203
21.79523277282715,1530.0,0.722,0.0,0.0,0.0,198
22.727288961410522,1530.0,0.759,0.0,0.0,0.0,200
23.66265845298767,1530.0,0.708,0.0,0.0,0.0,201
24.59430980682373,1530.0,0.738,0.0,0.0,0.0,202
25.530994653701782,1530.0,0.771,0.0,0.0,0.0,198
26.463085412979126,1530.0,0.707,0.0,0.0,0.0,203
27.398950815200806,1530.0,0.72,0.0,0.0,0.0,203
28.3310546875,1530.0,0.707,0.0,0.0,0.0,200
29.266687393188477,1530.0,0.761,0.0,0.0,0.0,195
30.199633598327637,1530.0,0.735,0.0,0.0,0.0,199
31.138617992401123,1530.0,0.76,0.0,0.0,0.0,196
32.07085585594177,1530.0,0.781,0.0,0.0,0.0,196
33.0081901550293,1530.0,0.745,0.0,0.0,0.0,205
33.94705128669739,1530.0,0.742,0.0,0.0,0.0,196
34.87863326072693,1530.0,0.747,0.0,0.0,0.0,203
35.81538009643555,1530.0,0.751,0.0,0.0,0.0,203
36.74860072135925,1530.0,0.782,0.0,0.0,0.0,198
37.68781304359436,1530.0,0.718,0.0,0.0,0.0,204
38.626879930496216,1530.0,0.763,0.0,0.0,0.0,200
39.559887647628784,1530.0,0.729,0.0,0.0,0.0,202
40.498708724975586,1530.0,0.743,0.0,0.0,0.0,206
41.431522846221924,1530.0,0.764,0.0,0.0,0.0,203
42.370566606521606,1530.0,0.708,0.0,0.0,0.0,201
43.303364992141724,1530.0,0.763,0.0,0.0,0.0,204
44.23883676528931,1530.0,0.754,0.0,0.0,0.0,185
45.17850995063782,1530.0,0.751,0.0,0.0,0.0,204
46.11217737197876,1530.0,0.71,0.0,0.0,0.0,198
47.050214529037476,1530.0,0.703,0.0,0.0,0.0,198
47.98389029502869,1530.0,0.758,0.0,0.0,0.0,202
48.919098138809204,1530.0,0.707,0.0,0.0,0.0,198
49.85106158256531,1530.0,0.734,0.0,0.0,0.0,203
50.787827014923096,1530.0,0.732,0.0,0.0,0.0,198
51.72714447975159,1530.0,0.76,0.0,0.0,0.0,197
52.658854722976685,1530.0,0.748,0.0,0.0,0.0,204
53.59491205215454,1530.0,0.749,0.0,0.0,0.0,199
54.526567459106445,1530.0,0.779,0.0,0.0,0.0,191
55.46290826797485,1530.0,0.765,0.0,0.0,0.0,205
56.39546346664429,1530.0,0.713,0.0,0.0,0.0,196
57.33109498023987,1530.0,0.749,0.0,0.0,0.0,185
58.2636616230011,1530.0,0.707,0.0,0.0,0.0,201
59.202659606933594,1530.0,0.762,0.0,0.0,0.0,193
60.13428616523743,1530.0,0.73,0.0,0.0,0.0,205
61.07270550727844,1530.0,0.691,0.0,0.0,0.0,196
62.010831356048584,1530.0,0.78,0.0,0.0,0.0,201
62.94275522232056,1530.0,0.709,0.0,0.0,0.0,201
63.87898325920105,1530.0,0.748,0.0,0.0,0.0,208
64.81296420097351,1530.0,0.767,0.0,0.0,0.0,206
65.75212359428406,1530.0,0.703,0.0,0.0,0.0,192
66.69082403182983,1530.0,0.771,0.0,0.0,0.0,201
67.6233491897583,1530.0,0.729,0.0,0.0,0.0,202
68.5625913143158,1530.0,0.763,0.0,0.0,0.0,205
69.49482822418213,1530.0,0.697,0.0,0.0,0.0,200
