power_cap,pred_rank,true_rank,pred_optimal_gpu,true_optimal_gpu,selected_target,max_gpu,max_gpu_target,target_1gpu,target_2gpu,target_3gpu,target_4gpu,improve_vs_max_gpu_pct,improve_vs_1gpu_pct,improve_vs_2gpu_pct,improve_vs_3gpu_pct,improve_vs_4gpu_pct
800,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,103.60191941261292,4,103.60191941261292,134.77691841125488,109.93464016914368,103.8747763633728,103.60191941261292,0.0,23.130814508991342,5.760441610385351,0.26267873714152185,0.0
900,"[4, 3, 2, 1]","[3, 4, 2, 1]",4,3,104.28449940681458,4,104.28449940681458,137.1984944343567,110.81443858146667,102.9398124217987,104.28449940681458,0.0,23.990055549253846,5.892679021111071,-1.3062846661367298,0.0
1000,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,104.4767701625824,4,104.4767701625824,136.3102684020996,110.9148120880127,104.8364942073822,104.4767701625824,0.0,23.35370519967876,5.8044924787156535,0.3431286476331581,0.0
1200,"[3, 4, 2, 1]","[3, 4, 2, 1]",3,3,103.8604485988617,4,104.71818113327026,135.72371625900269,111.57596707344055,103.8604485988617,104.71818113327026,0.8190865474611047,23.476565878387866,6.915036165001749,0.0,0.8190865474611047
1400,"[3, 4, 2, 1]","[3, 4, 2, 1]",3,3,103.91142439842224,4,104.45261693000793,136.45356631278992,111.6471779346466,103.91142439842224,104.45261693000793,0.5181225205188856,23.848509638635566,6.928749726887444,0.0,0.5181225205188856
1600,"[4, 3, 2, 1]","[4, 3, 2, 1]",4,4,103.84789991378784,4,103.84789991378784,134.88231825828552,110.02977681159973,104.59110641479492,103.84789991378784,0.0,23.008514937495377,5.618367206539833,0.7105828846093456,0.0
