power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,134.77691841125488,runtime,252.28571428571428,1980.0,0.18771428571428572,252.28571428571428,1980.0,0.18771428571428572
800,2,109.93464016914368,runtime,198.92857142857144,1980.0,0.135,397.8571428571429,3960.0,0.27
800,3,103.8747763633728,runtime,167.33333333333334,1980.0,0.09547619047619048,502.0,5940.0,0.2864285714285714
800,4,103.60191941261292,runtime,151.92857142857142,1980.0,0.06360714285714286,607.7142857142857,7920.0,0.25442857142857145
900,1,137.1984944343567,runtime,251.0,1980.0,0.185,251.0,1980.0,0.185
900,2,110.81443858146667,runtime,192.78571428571428,1980.0,0.11671428571428571,385.57142857142856,3960.0,0.23342857142857143
900,3,102.9398124217987,runtime,164.52380952380952,1980.0,0.08233333333333333,493.57142857142856,5940.0,0.247
900,4,104.28449940681458,runtime,152.53571428571428,1980.0,0.06321428571428572,610.1428571428571,7920.0,0.2528571428571429
1000,1,136.3102684020996,runtime,265.2857142857143,1980.0,0.21800000000000003,265.2857142857143,1980.0,0.21800000000000003
1000,2,110.9148120880127,runtime,195.5,1980.0,0.1155,391.0,3960.0,0.231
1000,3,104.8364942073822,runtime,166.33333333333334,1980.0,0.08233333333333333,499.0,5940.0,0.247
1000,4,104.4767701625824,runtime,152.57142857142858,1980.0,0.06307142857142857,610.2857142857143,7920.0,0.2522857142857143
1200,1,135.72371625900269,runtime,251.42857142857142,1980.0,0.18571428571428572,251.42857142857142,1980.0,0.18571428571428572
1200,2,111.57596707344055,runtime,202.71428571428572,1980.0,0.13335714285714287,405.42857142857144,3960.0,0.26671428571428574
1200,3,103.8604485988617,runtime,173.33333333333334,1980.0,0.09538095238095236,520.0,5940.0,0.2861428571428571
1200,4,104.71818113327026,runtime,155.07142857142858,1980.0,0.07039285714285715,620.2857142857143,7920.0,0.2815714285714286
1400,1,136.45356631278992,runtime,261.2857142857143,1980.0,0.21742857142857147,261.2857142857143,1980.0,0.21742857142857147
1400,2,111.6471779346466,runtime,202.21428571428572,1980.0,0.1315714285714286,404.42857142857144,3960.0,0.2631428571428572
1400,3,103.91142439842224,runtime,169.85714285714286,1980.0,0.09304761904761905,509.57142857142856,5940.0,0.27914285714285714
1400,4,104.45261693000793,runtime,154.96428571428572,1980.0,0.06289285714285714,619.8571428571429,7920.0,0.25157142857142856
1600,1,134.88231825828552,runtime,251.85714285714286,1980.0,0.1872857142857143,251.85714285714286,1980.0,0.1872857142857143
1600,2,110.02977681159973,runtime,196.28571428571428,1980.0,0.1172857142857143,392.57142857142856,3960.0,0.2345714285714286
1600,3,104.59110641479492,runtime,169.04761904761904,1980.0,0.08314285714285714,507.1428571428571,5940.0,0.24942857142857144
1600,4,103.84789991378784,runtime,157.42857142857142,1980.0,0.07096428571428572,629.7142857142857,7920.0,0.28385714285714286
