Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W)
0.2001051902770996,495.0,0.0,0.0,0.0,0.0,145,450.0,0.0,0.0,0.0,0.0,99
1.6662044525146484,345.0,0.0,0.0,0.0,0.0,81,345.0,0.0,0.0,0.0,0.0,70
3.1620235443115234,1980.0,0.0,0.0,0.0,0.0,92,1980.0,0.0,0.0,0.0,0.0,78
3.994230031967163,1980.0,0.0,0.0,0.0,0.0,138,1980.0,0.0,0.0,0.0,0.0,112
4.8054633140563965,1980.0,0.028,0.0,0.0,0.001,159,1980.0,0.003,0.0,0.0,0.0,132
5.6154210567474365,1980.0,0.135,0.0,0.0,0.003,211,1980.0,0.132,0.0,0.0,0.003,178
6.424800157546997,1980.0,0.131,0.0,0.0,0.003,219,1980.0,0.13,0.0,0.0,0.003,187
7.234170913696289,1980.0,0.131,0.0,0.0,0.003,221,1980.0,0.133,0.0,0.0,0.003,187
8.043257713317871,1980.0,0.134,0.0,0.0,0.003,219,1980.0,0.132,0.0,0.0,0.003,190
8.852566242218018,1980.0,0.131,0.0,0.0,0.003,221,1980.0,0.13,0.0,0.0,0.003,190
9.66171669960022,1980.0,0.131,0.0,0.0,0.003,218,1980.0,0.131,0.0,0.0,0.003,186
10.470879316329956,1980.0,0.133,0.0,0.0,0.003,224,1980.0,0.135,0.0,0.0,0.003,186
11.280057907104492,1980.0,0.131,0.0,0.0,0.003,221,1980.0,0.13,0.0,0.0,0.003,183
12.089276552200317,1980.0,0.133,0.0,0.0,0.003,221,1980.0,0.135,0.0,0.0,0.003,186
12.898573160171509,1980.0,0.135,0.0,0.0,0.003,220,1980.0,0.132,0.0,0.0,0.003,190
13.70777702331543,1980.0,0.131,0.0,0.0,0.003,221,1980.0,0.13,0.0,0.0,0.003,188
14.51655125617981,1980.0,0.134,0.0,0.0,0.003,227,1980.0,0.135,0.0,0.0,0.003,189
15.32585859298706,1980.0,0.135,0.0,0.0,0.003,218,1980.0,0.133,0.0,0.0,0.003,186
16.13593339920044,1980.0,0.131,0.0,0.0,0.003,222,1980.0,0.13,0.0,0.0,0.003,185
16.946662187576294,1980.0,0.134,0.0,0.0,0.003,217,1980.0,0.135,0.0,0.0,0.003,189
17.755812644958496,1980.0,0.135,0.0,0.0,0.003,220,1980.0,0.13,0.0,0.0,0.003,187
18.56527352333069,1980.0,0.132,0.0,0.0,0.003,223,1980.0,0.13,0.0,0.0,0.003,188
19.374579668045044,1980.0,0.131,0.0,0.0,0.003,219,1980.0,0.134,0.0,0.0,0.003,184
20.183950185775757,1980.0,0.132,0.0,0.0,0.003,218,1980.0,0.135,0.0,0.0,0.003,186
20.993985891342163,1980.0,0.134,0.0,0.0,0.003,223,1980.0,0.13,0.0,0.0,0.003,189
21.80669641494751,1980.0,0.131,0.0,0.0,0.003,224,1980.0,0.131,0.0,0.0,0.003,187
22.621989488601685,1980.0,0.132,0.0,0.0,0.003,219,1980.0,0.135,0.0,0.0,0.003,186
23.431421518325806,1980.0,0.133,0.0,0.0,0.003,220,1980.0,0.13,0.0,0.0,0.003,190
24.24152183532715,1980.0,0.133,0.0,0.0,0.003,224,1980.0,0.13,0.0,0.0,0.003,187
25.05082631111145,1980.0,0.134,0.0,0.0,0.003,224,1980.0,0.13,0.0,0.0,0.003,187
25.860719442367554,1980.0,0.135,0.0,0.0,0.003,225,1980.0,0.135,0.0,0.0,0.003,186
26.670059204101562,1980.0,0.134,0.0,0.0,0.003,222,1980.0,0.131,0.0,0.0,0.003,184
27.479445934295654,1980.0,0.132,0.0,0.0,0.003,219,1980.0,0.135,0.0,0.0,0.003,189
