Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20009946823120117,480.0,0.0,0.0,0.0,0.0,115
1.1136469841003418,345.0,0.0,0.0,0.0,0.0,82
2.722383499145508,1980.0,0.0,0.0,0.0,0.0,91
3.5357565879821777,1980.0,0.0,0.0,0.0,0.0,139
4.347329139709473,1980.0,0.0,0.0,0.0,0.0,141
5.159823656082153,1980.0,0.004,0.0,0.0,0.0,159
5.971336603164673,1980.0,0.215,0.0,0.0,0.005,250
6.781089782714844,1980.0,0.22,0.0,0.0,0.005,270
7.590831279754639,1980.0,0.215,0.0,0.0,0.005,274
8.40017580986023,1980.0,0.224,0.0,0.0,0.005,271
9.2095468044281,1980.0,0.215,0.0,0.0,0.005,272
10.019291877746582,1980.0,0.224,0.0,0.0,0.005,272
10.828484773635864,1980.0,0.22,0.0,0.0,0.005,275
11.638197183609009,1980.0,0.218,0.0,0.0,0.005,275
12.447988033294678,1980.0,0.219,0.0,0.0,0.005,276
13.257960796356201,1980.0,0.221,0.0,0.0,0.005,275
14.06843900680542,1980.0,0.217,0.0,0.0,0.005,272
14.87795114517212,1980.0,0.218,0.0,0.0,0.005,272
15.687404870986938,1980.0,0.22,0.0,0.0,0.005,275
16.49641227722168,1980.0,0.222,0.0,0.0,0.005,276
17.305706024169922,1980.0,0.215,0.0,0.0,0.005,275
18.115261793136597,1980.0,0.224,0.0,0.0,0.005,276
18.924636125564575,1980.0,0.217,0.0,0.0,0.005,275
19.735419750213623,1980.0,0.222,0.0,0.0,0.005,270
20.54465413093567,1980.0,0.215,0.0,0.0,0.005,272
21.353971242904663,1980.0,0.222,0.0,0.0,0.005,273
22.16352343559265,1980.0,0.216,0.0,0.0,0.005,272
22.97310996055603,1980.0,0.219,0.0,0.0,0.005,274
23.782756328582764,1980.0,0.222,0.0,0.0,0.005,276
24.59184169769287,1980.0,0.215,0.0,0.0,0.005,276
25.401235580444336,1980.0,0.222,0.0,0.0,0.005,273
26.211110591888428,1980.0,0.215,0.0,0.0,0.005,273
27.02221131324768,1980.0,0.219,0.0,0.0,0.005,277
27.831695318222046,1980.0,0.224,0.0,0.0,0.005,274
28.642185926437378,1980.0,0.215,0.0,0.0,0.005,274
29.451215744018555,1980.0,0.222,0.0,0.0,0.005,277
30.2605881690979,1980.0,0.222,0.0,0.0,0.005,278
31.06987714767456,1980.0,0.215,0.0,0.0,0.005,273
31.87917447090149,1980.0,0.217,0.0,0.0,0.005,273
32.68802571296692,1980.0,0.215,0.0,0.0,0.005,274
33.49711012840271,1980.0,0.218,0.0,0.0,0.005,274
34.30606532096863,1980.0,0.221,0.0,0.0,0.005,276
35.11454772949219,1980.0,0.22,0.0,0.0,0.005,273
35.92375326156616,1980.0,0.222,0.0,0.0,0.005,273
36.73313903808594,1980.0,0.219,0.0,0.0,0.005,274
