Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W),GPU1_SM_Clock (MHz),GPU1_DRAM_Active,GPU1_FP16_Active,GPU1_FP32_Active,GPU1_FP64_Active,GPU1_Power (W),GPU2_SM_Clock (MHz),GPU2_DRAM_Active,GPU2_FP16_Active,GPU2_FP32_Active,GPU2_FP64_Active,GPU2_Power (W)
0.20026016235351562,1410.0,0.0,0.0,0.0,0.0,110,1410.0,0.0,0.0,0.0,0.0,90,210.0,0.0,0.0,0.0,0.0,52
1.520932912826538,1410.0,0.177,0.0,0.0,0.044,109,1410.0,0.359,0.0,0.0,0.091,80,1410.0,0.594,0.0,0.0,0.152,73
2.835191249847412,1410.0,0.656,0.0,0.0,0.163,280,1410.0,0.655,0.0,0.0,0.163,263,1410.0,0.65,0.0,0.0,0.165,251
4.022500038146973,1410.0,0.652,0.0,0.0,0.164,298,1410.0,0.652,0.0,0.0,0.163,257,1410.0,0.649,0.0,0.0,0.162,243
5.221715927124023,1410.0,0.654,0.0,0.0,0.163,286,1410.0,0.654,0.0,0.0,0.165,258,1410.0,0.651,0.0,0.0,0.163,242
6.416414737701416,1410.0,0.655,0.0,0.0,0.162,294,1410.0,0.652,0.0,0.0,0.162,276,1410.0,0.651,0.0,0.0,0.164,244
7.604086875915527,1410.0,0.652,0.0,0.0,0.161,289,1410.0,0.654,0.0,0.0,0.161,262,1410.0,0.648,0.0,0.0,0.161,253
8.799993515014648,1410.0,0.651,0.0,0.0,0.164,303,1410.0,0.652,0.0,0.0,0.167,265,1410.0,0.653,0.0,0.0,0.165,257
9.9946768283844,1410.0,0.657,0.0,0.0,0.162,293,1410.0,0.652,0.0,0.0,0.162,263,1410.0,0.654,0.0,0.0,0.163,252
11.191710472106934,1410.0,0.656,0.0,0.0,0.165,297,1410.0,0.657,0.0,0.0,0.164,261,1410.0,0.66,0.0,0.0,0.167,236
12.382515668869019,1410.0,0.655,0.0,0.0,0.162,296,1410.0,0.658,0.0,0.0,0.163,274,1410.0,0.656,0.0,0.0,0.163,240
13.57192063331604,1410.0,0.655,0.0,0.0,0.161,286,1410.0,0.656,0.0,0.0,0.163,273,1410.0,0.652,0.0,0.0,0.163,243
14.762265682220459,1410.0,0.657,0.0,0.0,0.166,297,1410.0,0.655,0.0,0.0,0.167,272,1410.0,0.657,0.0,0.0,0.164,236
15.956222534179688,1410.0,0.655,0.0,0.0,0.162,291,1410.0,0.655,0.0,0.0,0.163,262,1410.0,0.654,0.0,0.0,0.164,238
17.148765325546265,1410.0,0.656,0.0,0.0,0.161,287,1410.0,0.656,0.0,0.0,0.164,269,1410.0,0.649,0.0,0.0,0.164,245
18.346315622329712,1410.0,0.654,0.0,0.0,0.161,292,1410.0,0.654,0.0,0.0,0.167,276,1410.0,0.648,0.0,0.0,0.169,239
19.544628143310547,1410.0,0.656,0.0,0.0,0.165,288,1410.0,0.654,0.0,0.0,0.164,268,1410.0,0.657,0.0,0.0,0.163,244
20.748783588409424,1410.0,0.658,0.0,0.0,0.16,298,1410.0,0.652,0.0,0.0,0.16,265,1410.0,0.648,0.0,0.0,0.162,250
21.946638584136963,1410.0,0.653,0.0,0.0,0.166,286,1410.0,0.654,0.0,0.0,0.163,270,1410.0,0.656,0.0,0.0,0.163,238
23.140653371810913,1410.0,0.653,0.0,0.0,0.16,291,1410.0,0.656,0.0,0.0,0.162,267,1410.0,0.654,0.0,0.0,0.164,234
24.332065105438232,1410.0,0.655,0.0,0.0,0.161,283,1410.0,0.654,0.0,0.0,0.162,284,1410.0,0.652,0.0,0.0,0.164,245
25.516807317733765,1410.0,0.655,0.0,0.0,0.161,290,1410.0,0.652,0.0,0.0,0.162,274,1410.0,0.652,0.0,0.0,0.163,230
26.712289094924927,1410.0,0.008,0.0,0.0,0.0,113,1410.0,0.012,0.0,0.0,0.0,91,1410.0,0.0,0.0,0.0,0.0,74
