Time (s),GPU0_SM_Clock (MHz),GPU0_DRAM_Active,GPU0_FP16_Active,GPU0_FP32_Active,GPU0_FP64_Active,GPU0_Power (W)
0.20017027854919434,135.0,0.0,0.0,0.0,0.0,45
1.1474895477294922,135.0,0.0,0.0,0.0,0.0,45
2.085395574569702,135.0,0.0,0.0,0.0,0.0,45
3.0277833938598633,135.0,0.0,0.0,0.0,0.0,45
3.9623348712921143,1290.0,0.0,0.0,0.0,0.0,62
4.902012586593628,1530.0,0.555,0.0,0.0,0.0,282
5.840234041213989,1530.0,0.517,0.0,0.0,0.0,284
6.772280216217041,1507.0,0.62,0.0,0.0,0.0,236
7.7101171016693115,1530.0,0.503,0.0,0.0,0.0,285
8.648419380187988,1522.0,0.517,0.0,0.0,0.0,291
9.582460880279541,1530.0,0.027,0.0,0.0,0.0,246
10.520197629928589,1515.0,0.543,0.0,0.0,0.0,269
11.452126264572144,1530.0,0.537,0.0,0.0,0.0,276
12.39357304573059,1522.0,0.575,0.0,0.0,0.0,260
13.334923505783081,1507.0,0.618,0.0,0.0,0.0,240
14.269779920578003,1530.0,0.637,0.0,0.0,0.0,282
15.209182500839233,1522.0,0.492,0.0,0.0,0.0,291
16.14992046356201,1515.0,0.374,0.0,0.0,0.0,253
17.08995819091797,1515.0,0.524,0.0,0.0,0.0,271
18.030081033706665,1522.0,0.543,0.0,0.0,0.0,267
18.96848702430725,1530.0,0.415,0.0,0.0,0.0,279
19.90065598487854,1515.0,0.636,0.0,0.0,0.0,261
20.84146785736084,1522.0,0.721,0.0,0.0,0.0,259
21.78179407119751,1522.0,0.514,0.0,0.0,0.0,290
22.721734285354614,1530.0,0.488,0.0,0.0,0.0,296
23.65980863571167,1515.0,0.454,0.0,0.0,0.0,222
24.591810703277588,1530.0,0.541,0.0,0.0,0.0,274
25.5321102142334,1530.0,0.531,0.0,0.0,0.0,279
26.464807510375977,1522.0,0.554,0.0,0.0,0.0,280
27.40125346183777,1522.0,0.609,0.0,0.0,0.0,263
28.341220140457153,1530.0,0.637,0.0,0.0,0.0,300
29.281614303588867,1515.0,0.518,0.0,0.0,0.0,297
30.23054027557373,1500.0,0.283,0.0,0.0,0.0,247
31.16901445388794,1492.0,0.536,0.0,0.0,0.0,284
32.10413646697998,1515.0,0.531,0.0,0.0,0.0,280
33.040223121643066,1522.0,0.346,0.0,0.0,0.0,288
33.97322463989258,1507.0,0.567,0.0,0.0,0.0,262
34.914247274398804,1522.0,0.615,0.0,0.0,0.0,243
35.85289263725281,1507.0,0.499,0.0,0.0,0.0,293
36.795700550079346,1507.0,0.493,0.0,0.0,0.0,294
37.72910237312317,1492.0,0.024,0.0,0.0,0.0,231
38.6687695980072,1477.0,0.518,0.0,0.0,0.0,271
39.60261344909668,1515.0,0.511,0.0,0.0,0.0,280
40.5443754196167,1492.0,0.464,0.0,0.0,0.0,295
41.480889081954956,1477.0,0.646,0.0,0.0,0.0,254
42.42194890975952,1515.0,0.725,0.0,0.0,0.0,263
43.36078071594238,1522.0,0.507,0.0,0.0,0.0,300
44.29336357116699,1507.0,0.483,0.0,0.0,0.0,293
45.184587478637695,1492.0,0.419,0.0,0.0,0.0,278
46.123897314071655,1515.0,0.507,0.0,0.0,0.0,304
47.057191371917725,1522.0,0.522,0.0,0.0,0.0,289
48.00571370124817,1515.0,0.442,0.0,0.0,0.0,290
48.95135807991028,1500.0,0.562,0.0,0.0,0.0,272
49.89736580848694,1507.0,0.632,0.0,0.0,0.0,238
50.83672618865967,1530.0,0.506,0.0,0.0,0.0,293
51.768412828445435,1507.0,0.481,0.0,0.0,0.0,292
52.70503783226013,1522.0,0.472,0.0,0.0,0.0,290
53.64406943321228,1492.0,0.692,0.0,0.0,0.0,232
54.580371379852295,1492.0,0.459,0.0,0.0,0.0,287
55.51722002029419,1507.0,0.471,0.0,0.0,0.0,285
56.457030296325684,1507.0,0.358,0.0,0.0,0.0,288
57.38988924026489,1515.0,0.62,0.0,0.0,0.0,288
58.32832050323486,1477.0,0.469,0.0,0.0,0.0,283
59.264777421951294,1500.0,0.54,0.0,0.0,0.0,279
60.20493721961975,1515.0,0.41,0.0,0.0,0.0,287
61.153984785079956,1477.0,0.531,0.0,0.0,0.0,274
62.09851431846619,1522.0,0.596,0.0,0.0,0.0,253
63.03759145736694,1515.0,0.512,0.0,0.0,0.0,301
63.97909116744995,1492.0,0.499,0.0,0.0,0.0,299
64.91380977630615,1492.0,0.267,0.0,0.0,0.0,248
65.85300827026367,1522.0,0.512,0.0,0.0,0.0,290
66.79377865791321,1522.0,0.535,0.0,0.0,0.0,282
67.73672842979431,1530.0,0.367,0.0,0.0,0.0,296
68.66938495635986,1492.0,0.549,0.0,0.0,0.0,272
69.62096643447876,1507.0,0.616,0.0,0.0,0.0,266
70.55295634269714,1507.0,0.493,0.0,0.0,0.0,295
71.49643087387085,1500.0,0.512,0.0,0.0,0.0,298
72.43117380142212,1477.0,0.357,0.0,0.0,0.0,253
73.37062072753906,1462.0,0.507,0.0,0.0,0.0,274
74.30992770195007,1500.0,0.52,0.0,0.0,0.0,282
75.24482035636902,1500.0,0.529,0.0,0.0,0.0,286
76.18462204933167,1500.0,0.528,0.0,0.0,0.0,286
77.11841678619385,1492.0,0.623,0.0,0.0,0.0,245
78.05671620368958,1477.0,0.61,0.0,0.0,0.0,261
78.99268817901611,1500.0,0.474,0.0,0.0,0.0,295
79.93054819107056,1492.0,0.483,0.0,0.0,0.0,295
80.86890649795532,1492.0,0.258,0.0,0.0,0.0,242
81.80520582199097,1492.0,0.53,0.0,0.0,0.0,288
82.74524688720703,1507.0,0.521,0.0,0.0,0.0,285
83.6883614063263,1507.0,0.571,0.0,0.0,0.0,295
84.62126111984253,1492.0,0.575,0.0,0.0,0.0,243
85.56534242630005,1492.0,0.707,0.0,0.0,0.0,263
86.50607538223267,1492.0,0.479,0.0,0.0,0.0,307
87.44873785972595,1492.0,0.477,0.0,0.0,0.0,294
